r,t,y,TotalCapacityAnnual
RE1,PHL_INDU_OTHLPH_NG,2038,0.0222
RE1,PHL_INDU_OTHLPH_NG,2039,0.0221
RE1,PHL_INDU_OTHLPH_NG,2040,0.022
RE1,PHL_INDU_OTHLPH_NG,2041,0.0219
RE1,PHL_INDU_OTHLPH_NG,2042,0.0217
RE1,PHL_INDU_OTHLPH_NG,2043,0.0217
RE1,PHL_INDU_OTHLPH_NG,2044,0.0217
RE1,PHL_INDU_OTHLPH_NG,2045,0.0
RE1,PHL_INDU_OTHLPH_NG,2046,0.0
RE1,PHL_INDU_OTHLPH_NG,2047,0.0
RE1,PHL_INDU_OTHLPH_NG,2048,0.0
RE1,PHL_INDU_OTHLPH_NG,2049,0.0
RE1,PHL_INDU_OTHLPH_NG,2050,0.0
RE1,PHL_INDU_OTHLPH_NG,2051,0.0
RE1,PHL_INDU_OTHLPH_NG,2052,0.0
RE1,PHL_INDU_OTHLPH_NG,2053,0.0
RE1,PHL_INDU_OTHLPH_H2,2020,0.0
RE1,PHL_INDU_OTHLPH_H2,2021,0.0
RE1,PHL_INDU_OTHLPH_H2,2022,0.0
RE1,PHL_INDU_OTHLPH_H2,2023,0.0
RE1,PHL_INDU_OTHLPH_H2,2024,0.0
RE1,PHL_INDU_OTHLPH_H2,2025,0.0
RE1,PHL_INDU_OTHLPH_H2,2026,0.0
RE1,PHL_INDU_OTHLPH_H2,2027,0.0
RE1,PHL_INDU_OTHLPH_H2,2028,0.0
RE1,PHL_INDU_OTHLPH_H2,2029,0.0
RE1,PHL_INDU_OTHLPH_H2,2030,0.0
RE1,PHL_INDU_OTHLPH_H2,2031,0.0
RE1,PHL_INDU_OTHLPH_H2,2032,0.0
RE1,PHL_INDU_OTHLPH_H2,2033,0.0
RE1,PHL_INDU_OTHLPH_H2,2034,0.0
RE1,PHL_INDU_OTHLPH_H2,2035,0.0
RE1,PHL_INDU_OTHLPH_H2,2036,0.0
RE1,PHL_INDU_OTHLPH_H2,2037,0.0
RE1,PHL_INDU_OTHLPH_H2,2038,0.0
RE1,PHL_INDU_OTHLPH_H2,2039,0.0
RE1,PHL_INDU_OTHLPH_H2,2040,0.0
RE1,PHL_INDU_OTHLPH_H2,2041,0.0
RE1,PHL_INDU_OTHLPH_H2,2042,0.0
RE1,PHL_INDU_OTHLPH_H2,2043,0.0
RE1,PHL_INDU_OTHLPH_H2,2044,0.0
RE1,PHL_INDU_OTHLPH_H2,2045,0.0
RE1,PHL_INDU_OTHLPH_H2,2046,0.0
RE1,PHL_INDU_OTHLPH_H2,2047,0.0
RE1,PHL_INDU_OTHLPH_H2,2048,0.0
RE1,PHL_INDU_OTHLPH_H2,2049,0.0
RE1,PHL_INDU_OTHLPH_H2,2050,0.0
RE1,PHL_INDU_OTHLPH_H2,2051,0.0
RE1,PHL_INDU_OTHLPH_H2,2052,0.0
RE1,PHL_INDU_OTHLPH_H2,2053,0.0
RE1,PHL_INDU_OTHLPH_ELE,2020,0.0
RE1,PHL_INDU_OTHLPH_ELE,2021,0.0
RE1,PHL_INDU_OTHLPH_ELE,2022,0.0
RE1,PHL_INDU_OTHLPH_ELE,2023,0.0
RE1,PHL_INDU_OTHLPH_ELE,2024,0.0
RE1,PHL_INDU_OTHLPH_ELE,2025,0.0
RE1,PHL_INDU_OTHLPH_ELE,2026,0.0
RE1,PHL_INDU_OTHLPH_ELE,2027,0.0
RE1,PHL_INDU_OTHLPH_ELE,2028,0.0
RE1,PHL_INDU_OTHLPH_ELE,2029,0.0
RE1,PHL_INDU_OTHLPH_ELE,2030,0.0
RE1,PHL_INDU_OTHLPH_ELE,2031,0.0
RE1,PHL_INDU_OTHLPH_ELE,2032,0.0
RE1,PHL_INDU_OTHLPH_ELE,2033,0.0
RE1,PHL_INDU_OTHLPH_ELE,2034,0.0
RE1,PHL_INDU_OTHLPH_ELE,2035,0.0
RE1,PHL_INDU_OTHLPH_ELE,2036,0.0
RE1,PHL_INDU_OTHLPH_ELE,2037,0.0
RE1,PHL_INDU_OTHLPH_ELE,2038,0.0
RE1,PHL_INDU_OTHLPH_ELE,2039,0.0
RE1,PHL_INDU_OTHLPH_ELE,2040,0.0
RE1,PHL_INDU_OTHLPH_ELE,2041,0.0
RE1,PHL_INDU_OTHLPH_ELE,2042,0.0
RE1,PHL_INDU_OTHLPH_ELE,2043,0.0
RE1,PHL_INDU_OTHLPH_ELE,2044,0.0
RE1,PHL_INDU_OTHLPH_ELE,2045,0.0
RE1,PHL_INDU_OTHLPH_ELE,2046,0.0
RE1,PHL_INDU_OTHLPH_ELE,2047,0.0
RE1,PHL_INDU_OTHLPH_ELE,2048,0.0
RE1,PHL_INDU_OTHLPH_ELE,2049,0.0
RE1,PHL_INDU_OTHLPH_ELE,2050,0.0
RE1,PHL_INDU_OTHLPH_ELE,2051,0.0
RE1,PHL_INDU_OTHLPH_ELE,2052,0.0
RE1,PHL_INDU_OTHLPH_ELE,2053,0.0
RE1,PHL_INDU_OTHLPH_COAL,2020,1.1674
RE1,PHL_INDU_OTHLPH_COAL,2021,1.7524
RE1,PHL_INDU_OTHLPH_COAL,2022,2.2422
RE1,PHL_INDU_OTHLPH_COAL,2023,2.5818
RE1,PHL_INDU_OTHLPH_COAL,2024,3.0001
RE1,PHL_INDU_OTHLPH_COAL,2025,3.4202
RE1,PHL_INDU_OTHLPH_COAL,2026,3.7403
RE1,PHL_INDU_OTHLPH_COAL,2027,3.8206
RE1,PHL_INDU_OTHLPH_COAL,2028,3.9009
RE1,PHL_INDU_OTHLPH_COAL,2029,3.9812
RE1,PHL_INDU_OTHLPH_COAL,2030,4.0615
RE1,PHL_INDU_OTHLPH_COAL,2031,4.1527
RE1,PHL_INDU_OTHLPH_COAL,2032,4.2439
RE1,PHL_INDU_OTHLPH_COAL,2033,4.3351
RE1,PHL_INDU_OTHLPH_COAL,2034,4.4264
RE1,PHL_INDU_OTHLPH_COAL,2035,4.5176
RE1,PHL_INDU_OTHLPH_COAL,2036,4.6261
RE1,PHL_INDU_OTHLPH_COAL,2037,4.7346
RE1,PHL_INDU_OTHLPH_COAL,2038,4.8432
RE1,PHL_INDU_OTHLPH_COAL,2039,4.9517
RE1,PHL_INDU_OTHLPH_COAL,2040,5.0602
RE1,PHL_INDU_OTHLPH_COAL,2041,5.1865
RE1,PHL_INDU_OTHLPH_COAL,2042,5.3129
RE1,PHL_INDU_OTHLPH_COAL,2043,5.4392
RE1,PHL_INDU_OTHLPH_COAL,2044,5.5655
RE1,PHL_INDU_OTHLPH_COAL,2045,5.6918
RE1,PHL_INDU_OTHLPH_COAL,2046,5.8359
RE1,PHL_INDU_OTHLPH_COAL,2047,5.9799
RE1,PHL_INDU_OTHLPH_COAL,2048,6.1239
RE1,PHL_INDU_OTHLPH_COAL,2049,6.268
RE1,PHL_INDU_OTHLPH_COAL,2050,6.412
RE1,PHL_INDU_OTHLPH_COAL,2051,6.5704
RE1,PHL_INDU_OTHLPH_COAL,2052,6.7287
RE1,PHL_INDU_OTHLPH_COAL,2053,6.8871
RE1,PHL_INDU_OTHLPH_BIOM,2020,0.4766
RE1,PHL_INDU_OTHLPH_BIOM,2021,0.4758
RE1,PHL_INDU_OTHLPH_BIOM,2022,0.4749
RE1,PHL_INDU_OTHLPH_BIOM,2023,0.4741
RE1,PHL_INDU_OTHLPH_BIOM,2024,0.4733
RE1,PHL_INDU_OTHLPH_BIOM,2025,0.4725
RE1,PHL_INDU_OTHLPH_BIOM,2026,0.4717
RE1,PHL_INDU_OTHLPH_BIOM,2027,0.4709
RE1,PHL_INDU_OTHLPH_BIOM,2028,0.4701
RE1,PHL_INDU_OTHLPH_BIOM,2029,0.4693
RE1,PHL_INDU_OTHLPH_BIOM,2030,0.4684
RE1,PHL_INDU_OTHLPH_BIOM,2031,0.4676
RE1,PHL_INDU_OTHLPH_BIOM,2032,0.4668
RE1,PHL_INDU_OTHLPH_BIOM,2033,0.466
RE1,PHL_INDU_OTHLPH_BIOM,2034,0.4652
RE1,PHL_INDU_OTHLPH_BIOM,2035,0.4644
RE1,PHL_INDU_OTHLPH_BIOM,2036,0.4636
RE1,PHL_INDU_OTHLPH_BIOM,2037,0.4628
RE1,PHL_INDU_OTHLPH_BIOM,2038,0.4619
RE1,PHL_INDU_OTHLPH_BIOM,2039,0.4611
RE1,PHL_INDU_OTHLPH_BIOM,2040,0.4603
RE1,PHL_INDU_OTHLPH_BIOM,2041,0.4595
RE1,PHL_INDU_OTHLPH_BIOM,2042,0.4587
RE1,PHL_INDU_OTHLPH_BIOM,2043,0.4578
RE1,PHL_INDU_OTHLPH_BIOM,2044,0.4578
RE1,PHL_INDU_OTHLPH_BIOM,2045,0.0
RE1,PHL_INDU_OTHLPH_BIOM,2046,0.0
RE1,PHL_INDU_OTHLPH_BIOM,2047,0.0
RE1,PHL_INDU_OTHLPH_BIOM,2048,0.0
RE1,PHL_INDU_OTHLPH_BIOM,2049,0.0
RE1,PHL_INDU_OTHLPH_BIOM,2050,0.0
RE1,PHL_INDU_OTHLPH_BIOM,2051,0.0
RE1,PHL_INDU_OTHLPH_BIOM,2052,0.0
RE1,PHL_INDU_OTHLPH_BIOM,2053,0.0
RE1,PHL_INDU_OTHHPH_OIL,2020,1.6221
RE1,PHL_INDU_OTHHPH_OIL,2021,1.6184
RE1,PHL_INDU_OTHHPH_OIL,2022,1.6147
RE1,PHL_INDU_OTHHPH_OIL,2023,1.6111
RE1,PHL_INDU_OTHHPH_OIL,2024,1.6074
RE1,PHL_INDU_OTHHPH_OIL,2025,1.6037
RE1,PHL_INDU_OTHHPH_OIL,2026,1.6
RE1,PHL_INDU_OTHHPH_OIL,2027,1.5963
RE1,PHL_INDU_OTHHPH_OIL,2028,1.5926
RE1,PHL_INDU_OTHHPH_OIL,2029,1.589
RE1,PHL_INDU_OTHHPH_OIL,2030,1.5853
RE1,PHL_INDU_OTHHPH_OIL,2031,1.5816
RE1,PHL_INDU_OTHHPH_OIL,2032,1.5779
RE1,PHL_INDU_OTHHPH_OIL,2033,1.5742
RE1,PHL_INDU_OTHHPH_OIL,2034,1.5705
RE1,PHL_INDU_OTHHPH_OIL,2035,1.5669
RE1,PHL_INDU_OTHHPH_OIL,2036,1.5632
RE1,PHL_INDU_OTHHPH_OIL,2037,1.5595
RE1,PHL_INDU_OTHHPH_OIL,2038,1.5558
RE1,PHL_INDU_OTHHPH_OIL,2039,1.5521
RE1,PHL_INDU_OTHHPH_OIL,2040,1.5484
RE1,PHL_INDU_OTHHPH_OIL,2041,1.5448
RE1,PHL_INDU_OTHHPH_OIL,2042,1.5411
RE1,PHL_INDU_OTHHPH_OIL,2043,1.5374
RE1,PHL_INDU_OTHHPH_OIL,2044,1.5373
RE1,PHL_INDU_OTHHPH_OIL,2045,0.0
RE1,PHL_INDU_OTHHPH_OIL,2046,0.0
RE1,PHL_INDU_OTHHPH_OIL,2047,0.0
RE1,PHL_INDU_OTHHPH_OIL,2048,0.0
RE1,PHL_INDU_OTHHPH_OIL,2049,0.0
RE1,PHL_INDU_OTHHPH_OIL,2050,0.0
RE1,PHL_INDU_OTHHPH_OIL,2051,0.0
RE1,PHL_INDU_OTHHPH_OIL,2052,0.0
RE1,PHL_INDU_OTHHPH_OIL,2053,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2020,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2021,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2022,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2023,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2024,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2025,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2026,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2027,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2028,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2029,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2030,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2031,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2032,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2033,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2034,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2035,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2036,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2037,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2038,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2039,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2040,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2041,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2042,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2043,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2044,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2045,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2046,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2047,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2048,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2049,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2050,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2051,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2052,0.0
RE1,PHL_INDU_OTHHPH_NG_CCS,2053,0.0
RE1,PHL_INDU_OTHHPH_NG,2020,0.0237
RE1,PHL_INDU_OTHHPH_NG,2021,0.0237
RE1,PHL_INDU_OTHHPH_NG,2022,0.0237
RE1,PHL_INDU_OTHHPH_NG,2023,0.0237
RE1,PHL_INDU_OTHHPH_NG,2024,0.0237
RE1,PHL_INDU_OTHHPH_NG,2025,0.0237
RE1,PHL_INDU_OTHHPH_NG,2026,0.0237
RE1,PHL_INDU_OTHHPH_NG,2027,0.0237
RE1,PHL_INDU_OTHHPH_NG,2028,0.0237
RE1,PHL_INDU_OTHHPH_NG,2029,0.0237
RE1,PHL_INDU_OTHHPH_NG,2030,0.0237
RE1,PHL_INDU_OTHHPH_NG,2031,0.0237
RE1,PHL_INDU_OTHHPH_NG,2032,0.0237
RE1,PHL_INDU_OTHHPH_NG,2033,0.0237
RE1,PHL_INDU_OTHHPH_NG,2034,0.0237
RE1,PHL_INDU_OTHHPH_NG,2035,0.0237
RE1,PHL_INDU_OTHHPH_NG,2036,0.0237
RE1,PHL_INDU_OTHHPH_NG,2037,0.0237
RE1,PHL_INDU_OTHHPH_NG,2038,0.0237
RE1,PHL_INDU_OTHHPH_NG,2039,0.0237
RE1,PHL_INDU_OTHHPH_NG,2040,0.0237
RE1,PHL_INDU_OTHHPH_NG,2041,0.0237
RE1,PHL_INDU_OTHHPH_NG,2042,0.0237
RE1,PHL_INDU_OTHHPH_NG,2043,0.0237
RE1,PHL_INDU_OTHHPH_NG,2044,0.0237
RE1,PHL_INDU_OTHHPH_NG,2045,0.0
RE1,PHL_INDU_OTHHPH_NG,2046,0.0
RE1,PHL_INDU_OTHHPH_NG,2047,0.0
RE1,PHL_INDU_OTHHPH_NG,2048,0.0
RE1,PHL_INDU_OTHHPH_NG,2049,0.0
RE1,PHL_INDU_OTHHPH_NG,2050,0.0
RE1,PHL_INDU_OTHHPH_NG,2051,0.0
RE1,PHL_INDU_OTHHPH_NG,2052,0.0
RE1,PHL_INDU_OTHHPH_NG,2053,0.0
RE1,PHL_INDU_OTHHPH_H2,2020,0.0
RE1,PHL_INDU_OTHHPH_H2,2021,0.0
RE1,PHL_INDU_OTHHPH_H2,2022,0.0
RE1,PHL_INDU_OTHHPH_H2,2023,0.0
RE1,PHL_INDU_OTHHPH_H2,2024,0.0
RE1,PHL_INDU_OTHHPH_H2,2025,0.0
RE1,PHL_INDU_OTHHPH_H2,2026,0.0
RE1,PHL_INDU_OTHHPH_H2,2027,0.0
RE1,PHL_INDU_OTHHPH_H2,2028,0.0
RE1,PHL_INDU_OTHHPH_H2,2029,0.0
RE1,PHL_INDU_OTHHPH_H2,2030,0.0
RE1,PHL_INDU_OTHHPH_H2,2031,0.0
RE1,PHL_INDU_OTHHPH_H2,2032,0.0
RE1,PHL_INDU_OTHHPH_H2,2033,0.0
RE1,PHL_INDU_OTHHPH_H2,2034,0.0
RE1,PHL_INDU_OTHHPH_H2,2035,0.0
RE1,PHL_INDU_OTHHPH_H2,2036,0.0
RE1,PHL_INDU_OTHHPH_H2,2037,0.0
RE1,PHL_INDU_OTHHPH_H2,2038,0.0
RE1,PHL_INDU_OTHHPH_H2,2039,0.0
RE1,PHL_INDU_OTHHPH_H2,2040,0.0
RE1,PHL_INDU_OTHHPH_H2,2041,0.0
RE1,PHL_INDU_OTHHPH_H2,2042,0.0
RE1,PHL_INDU_OTHHPH_H2,2043,0.0
RE1,PHL_INDU_OTHHPH_H2,2044,0.0
RE1,PHL_INDU_OTHHPH_H2,2045,0.0
RE1,PHL_INDU_OTHHPH_H2,2046,0.0
RE1,PHL_INDU_OTHHPH_H2,2047,0.0
RE1,PHL_INDU_OTHHPH_H2,2048,0.0
RE1,PHL_INDU_OTHHPH_H2,2049,0.0
RE1,PHL_INDU_OTHHPH_H2,2050,0.0
RE1,PHL_INDU_OTHHPH_H2,2051,0.0
RE1,PHL_INDU_OTHHPH_H2,2052,0.0
RE1,PHL_INDU_OTHHPH_H2,2053,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2020,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2021,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2022,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2023,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2024,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2025,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2026,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2027,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2028,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2029,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2030,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2031,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2032,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2033,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2034,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2035,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2036,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2037,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2038,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2039,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2040,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2041,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2042,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2043,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2044,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2045,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2046,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2047,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2048,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2049,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2050,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2051,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2052,0.0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2053,0.0
RE1,PHL_INDU_OTHHPH_COAL,2020,1.1674
RE1,PHL_INDU_OTHHPH_COAL,2021,3.3638
RE1,PHL_INDU_OTHHPH_COAL,2022,3.3618
RE1,PHL_INDU_OTHHPH_COAL,2023,3.5119
RE1,PHL_INDU_OTHHPH_COAL,2024,3.5859
RE1,PHL_INDU_OTHHPH_COAL,2025,3.66
RE1,PHL_INDU_OTHHPH_COAL,2026,3.7403
RE1,PHL_INDU_OTHHPH_COAL,2027,3.8206
RE1,PHL_INDU_OTHHPH_COAL,2028,3.9009
RE1,PHL_INDU_OTHHPH_COAL,2029,3.9812
RE1,PHL_INDU_OTHHPH_COAL,2030,4.0615
RE1,PHL_INDU_OTHHPH_COAL,2031,4.1527
RE1,PHL_INDU_OTHHPH_COAL,2032,4.2439
RE1,PHL_INDU_OTHHPH_COAL,2033,4.3351
RE1,PHL_INDU_OTHHPH_COAL,2034,4.4264
RE1,PHL_INDU_OTHHPH_COAL,2035,4.5176
RE1,PHL_INDU_OTHHPH_COAL,2036,4.6261
RE1,PHL_INDU_OTHHPH_COAL,2037,4.7346
RE1,PHL_INDU_OTHHPH_COAL,2038,4.8432
RE1,PHL_INDU_OTHHPH_COAL,2039,4.9517
RE1,PHL_INDU_OTHHPH_COAL,2040,5.0602
RE1,PHL_INDU_OTHHPH_COAL,2041,5.1865
RE1,PHL_INDU_OTHHPH_COAL,2042,5.3129
RE1,PHL_INDU_OTHHPH_COAL,2043,5.4392
RE1,PHL_INDU_OTHHPH_COAL,2044,5.5655
RE1,PHL_INDU_OTHHPH_COAL,2045,5.6918
RE1,PHL_INDU_OTHHPH_COAL,2046,5.8359
RE1,PHL_INDU_OTHHPH_COAL,2047,5.9799
RE1,PHL_INDU_OTHHPH_COAL,2048,6.1239
RE1,PHL_INDU_OTHHPH_COAL,2049,6.268
RE1,PHL_INDU_OTHHPH_COAL,2050,6.412
RE1,PHL_INDU_OTHHPH_COAL,2051,6.5704
RE1,PHL_INDU_OTHHPH_COAL,2052,6.7287
RE1,PHL_INDU_OTHHPH_COAL,2053,6.8871
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2020,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2021,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2022,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2023,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2024,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2025,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2026,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2027,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2028,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2029,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2030,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2031,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2032,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2033,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2034,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2035,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2036,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2037,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2038,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2039,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2040,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2041,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2042,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2043,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2044,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2045,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2046,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2047,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2048,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2049,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2050,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2051,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2052,0.0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2053,0.0
RE1,PHL_INDU_OTHHPH_BIOM,2020,0.4766
RE1,PHL_INDU_OTHHPH_BIOM,2021,0.4758
RE1,PHL_INDU_OTHHPH_BIOM,2022,0.4749
RE1,PHL_INDU_OTHHPH_BIOM,2023,0.4741
RE1,PHL_INDU_OTHHPH_BIOM,2024,0.4733
RE1,PHL_INDU_OTHHPH_BIOM,2025,0.4725
RE1,PHL_INDU_OTHHPH_BIOM,2026,0.4717
RE1,PHL_INDU_OTHHPH_BIOM,2027,0.4709
RE1,PHL_INDU_OTHHPH_BIOM,2028,0.4701
RE1,PHL_INDU_OTHHPH_BIOM,2029,0.4693
RE1,PHL_INDU_OTHHPH_BIOM,2030,0.4684
RE1,PHL_INDU_OTHHPH_BIOM,2031,0.4676
RE1,PHL_INDU_OTHHPH_BIOM,2032,0.4668
RE1,PHL_INDU_OTHHPH_BIOM,2033,0.466
RE1,PHL_INDU_OTHHPH_BIOM,2034,0.4652
RE1,PHL_INDU_OTHHPH_BIOM,2035,0.4644
RE1,PHL_INDU_OTHHPH_BIOM,2036,0.4636
RE1,PHL_INDU_OTHHPH_BIOM,2037,0.4628
RE1,PHL_INDU_OTHHPH_BIOM,2038,0.4619
RE1,PHL_INDU_OTHHPH_BIOM,2039,0.4611
RE1,PHL_INDU_OTHHPH_BIOM,2040,0.4603
RE1,PHL_INDU_OTHHPH_BIOM,2041,0.4595
RE1,PHL_INDU_OTHHPH_BIOM,2042,0.4587
RE1,PHL_INDU_OTHHPH_BIOM,2043,0.4578
RE1,PHL_INDU_OTHHPH_BIOM,2044,0.4578
RE1,PHL_INDU_OTHHPH_BIOM,2045,0.0
RE1,PHL_INDU_OTHHPH_BIOM,2046,0.0
RE1,PHL_INDU_OTHHPH_BIOM,2047,0.0
RE1,PHL_INDU_OTHHPH_BIOM,2048,0.0
RE1,PHL_INDU_OTHHPH_BIOM,2049,0.0
RE1,PHL_INDU_OTHHPH_BIOM,2050,0.0
RE1,PHL_INDU_OTHHPH_BIOM,2051,0.0
RE1,PHL_INDU_OTHHPH_BIOM,2052,0.0
RE1,PHL_INDU_OTHHPH_BIOM,2053,0.0
RE1,PHL_POW_TD_INDU,2020,999999.0
RE1,PHL_POW_TD_INDU,2021,999999.0
RE1,PHL_POW_TD_INDU,2022,999999.0
RE1,PHL_POW_TD_INDU,2023,999999.0
RE1,PHL_POW_TD_INDU,2024,999999.0
RE1,PHL_POW_TD_INDU,2025,999999.0
RE1,PHL_POW_TD_INDU,2026,999999.0
RE1,PHL_POW_TD_INDU,2027,999999.0
RE1,PHL_POW_TD_INDU,2028,999999.0
RE1,PHL_POW_TD_INDU,2029,999999.0
RE1,PHL_POW_TD_INDU,2030,999999.0
RE1,PHL_POW_TD_INDU,2031,999999.0
RE1,PHL_POW_TD_INDU,2032,999999.0
RE1,PHL_POW_TD_INDU,2033,999999.0
RE1,PHL_POW_TD_INDU,2034,999999.0
RE1,PHL_POW_TD_INDU,2035,999999.0
RE1,PHL_POW_TD_INDU,2036,999999.0
RE1,PHL_POW_TD_INDU,2037,999999.0
RE1,PHL_POW_TD_INDU,2038,999999.0
RE1,PHL_POW_TD_INDU,2039,999999.0
RE1,PHL_POW_TD_INDU,2040,999999.0
RE1,PHL_POW_TD_INDU,2041,999999.0
RE1,PHL_POW_TD_INDU,2042,999999.0
RE1,PHL_POW_TD_INDU,2043,999999.0
RE1,PHL_POW_TD_INDU,2044,999999.0
RE1,PHL_POW_TD_INDU,2045,999999.0
RE1,PHL_POW_TD_INDU,2046,999999.0
RE1,PHL_POW_TD_INDU,2047,999999.0
