r,t,y,TotalCapacityAnnual
RE1,PHL_POW_PP_NUSMR,2021,0.0
RE1,PHL_POW_PP_NUSMR,2022,0.0
RE1,PHL_POW_PP_NUSMR,2023,0.0
RE1,PHL_POW_PP_NUSMR,2024,0.0
RE1,PHL_POW_PP_NUSMR,2025,0.0
RE1,PHL_POW_PP_NUSMR,2026,0.0
RE1,PHL_POW_PP_NUSMR,2027,0.0
RE1,PHL_POW_PP_NUSMR,2028,0.0
RE1,PHL_POW_PP_NUSMR,2029,0.0
RE1,PHL_POW_PP_NUSMR,2030,0.0
RE1,PHL_POW_PP_NUSMR,2031,0.0
RE1,PHL_POW_PP_NUSMR,2032,0.0
RE1,PHL_POW_PP_NUSMR,2033,0.0
RE1,PHL_POW_PP_NUSMR,2034,0.0
RE1,PHL_POW_PP_NUSMR,2035,0.0
RE1,PHL_POW_PP_NUSMR,2036,0.0
RE1,PHL_POW_PP_NUSMR,2037,0.0
RE1,PHL_POW_PP_NUSMR,2038,0.0
RE1,PHL_POW_PP_NUSMR,2039,0.0
RE1,PHL_POW_PP_NUSMR,2040,0.0
RE1,PHL_POW_PP_NUSMR,2041,0.0
RE1,PHL_POW_PP_NUSMR,2042,0.0
RE1,PHL_POW_PP_NUSMR,2043,0.0
RE1,PHL_POW_PP_NUSMR,2044,0.0
RE1,PHL_POW_PP_NUSMR,2045,0.0
RE1,PHL_POW_PP_NUSMR,2046,0.0
RE1,PHL_POW_PP_NUSMR,2047,0.0
RE1,PHL_POW_PP_NUSMR,2048,0.0
RE1,PHL_POW_PP_NUSMR,2049,0.0
RE1,PHL_POW_PP_NUSMR,2050,0.0
RE1,PHL_POW_PP_NUSMR,2051,0.0
RE1,PHL_POW_PP_NUSMR,2052,0.0
RE1,PHL_POW_PP_NUSMR,2053,0.0
RE1,PHL_POW_PP_NU,2020,0.0
RE1,PHL_POW_PP_NU,2021,0.0
RE1,PHL_POW_PP_NU,2022,0.0
RE1,PHL_POW_PP_NU,2023,0.0
RE1,PHL_POW_PP_NU,2024,0.0
RE1,PHL_POW_PP_NU,2025,0.0
RE1,PHL_POW_PP_NU,2026,0.0
RE1,PHL_POW_PP_NU,2027,0.0
RE1,PHL_POW_PP_NU,2028,0.0
RE1,PHL_POW_PP_NU,2029,0.0
RE1,PHL_POW_PP_NU,2030,0.0
RE1,PHL_POW_PP_NU,2031,0.0
RE1,PHL_POW_PP_NU,2032,0.0
RE1,PHL_POW_PP_NU,2033,0.0
RE1,PHL_POW_PP_NU,2034,0.0
RE1,PHL_POW_PP_NU,2035,0.0
RE1,PHL_POW_PP_NU,2036,0.0
RE1,PHL_POW_PP_NU,2037,0.0
RE1,PHL_POW_PP_NU,2038,0.0
RE1,PHL_POW_PP_NU,2039,0.0
RE1,PHL_POW_PP_NU,2040,0.0
RE1,PHL_POW_PP_NU,2041,0.0
RE1,PHL_POW_PP_NU,2042,0.0
RE1,PHL_POW_PP_NU,2043,0.0
RE1,PHL_POW_PP_NU,2044,0.0
RE1,PHL_POW_PP_NU,2045,0.0
RE1,PHL_POW_PP_NU,2046,0.0
RE1,PHL_POW_PP_NU,2047,0.0
RE1,PHL_POW_PP_NU,2048,0.0
RE1,PHL_POW_PP_NU,2049,0.0
RE1,PHL_POW_PP_NU,2050,0.0
RE1,PHL_POW_PP_NU,2051,0.0
RE1,PHL_POW_PP_NU,2052,0.0
RE1,PHL_POW_PP_NU,2053,0.0
RE1,PHL_POW_PP_NGCC_CCS,2020,0.0
RE1,PHL_POW_PP_NGCC_CCS,2021,0.0
RE1,PHL_POW_PP_NGCC_CCS,2022,0.0
RE1,PHL_POW_PP_NGCC_CCS,2023,0.0
RE1,PHL_POW_PP_NGCC_CCS,2024,0.0
RE1,PHL_POW_PP_NGCC_CCS,2025,0.0
RE1,PHL_POW_PP_NGCC_CCS,2026,0.0
RE1,PHL_POW_PP_NGCC_CCS,2027,0.0
RE1,PHL_POW_PP_NGCC_CCS,2028,0.0
RE1,PHL_POW_PP_NGCC_CCS,2029,0.0
RE1,PHL_POW_PP_NGCC_CCS,2030,0.0
RE1,PHL_POW_PP_NGCC_CCS,2031,0.0
RE1,PHL_POW_PP_NGCC_CCS,2032,0.0
RE1,PHL_POW_PP_NGCC_CCS,2033,0.0
RE1,PHL_POW_PP_NGCC_CCS,2034,0.0
RE1,PHL_POW_PP_NGCC_CCS,2035,0.0
RE1,PHL_POW_PP_NGCC_CCS,2036,0.0
RE1,PHL_POW_PP_NGCC_CCS,2037,0.0
RE1,PHL_POW_PP_NGCC_CCS,2038,0.0
RE1,PHL_POW_PP_NGCC_CCS,2039,0.0
RE1,PHL_POW_PP_NGCC_CCS,2040,0.0
RE1,PHL_POW_PP_NGCC_CCS,2041,0.0
RE1,PHL_POW_PP_NGCC_CCS,2042,0.0
RE1,PHL_POW_PP_NGCC_CCS,2043,0.0
RE1,PHL_POW_PP_NGCC_CCS,2044,0.0
RE1,PHL_POW_PP_NGCC_CCS,2045,0.0
RE1,PHL_POW_PP_NGCC_CCS,2046,0.0
RE1,PHL_POW_PP_NGCC_CCS,2047,0.0
RE1,PHL_POW_PP_NGCC_CCS,2048,0.0
RE1,PHL_POW_PP_NGCC_CCS,2049,0.0
RE1,PHL_POW_PP_NGCC_CCS,2050,0.0
RE1,PHL_POW_PP_NGCC_CCS,2051,0.0
RE1,PHL_POW_PP_NGCC_CCS,2052,0.0
RE1,PHL_POW_PP_NGCC_CCS,2053,0.0
RE1,PHL_POW_PP_NGCC,2020,0.0
RE1,PHL_POW_PP_NGCC,2021,0.0
RE1,PHL_POW_PP_NGCC,2022,0.0
RE1,PHL_POW_PP_NGCC,2023,0.0
RE1,PHL_POW_PP_NGCC,2024,0.0
RE1,PHL_POW_PP_NGCC,2025,0.88
RE1,PHL_POW_PP_NGCC,2026,0.88
RE1,PHL_POW_PP_NGCC,2027,0.88
RE1,PHL_POW_PP_NGCC,2028,0.88
RE1,PHL_POW_PP_NGCC,2029,0.88
RE1,PHL_POW_PP_NGCC,2030,0.88
RE1,PHL_POW_PP_NGCC,2031,0.88
RE1,PHL_POW_PP_NGCC,2032,0.88
RE1,PHL_POW_PP_NGCC,2033,0.88
RE1,PHL_POW_PP_NGCC,2034,0.88
RE1,PHL_POW_PP_NGCC,2035,0.88
RE1,PHL_POW_PP_NGCC,2036,0.88
RE1,PHL_POW_PP_NGCC,2037,0.88
RE1,PHL_POW_PP_NGCC,2038,0.88
RE1,PHL_POW_PP_NGCC,2039,1.6784
RE1,PHL_POW_PP_NGCC,2040,1.9812
RE1,PHL_POW_PP_NGCC,2041,1.9812
RE1,PHL_POW_PP_NGCC,2042,1.9812
RE1,PHL_POW_PP_NGCC,2043,1.9812
RE1,PHL_POW_PP_NGCC,2044,1.9812
RE1,PHL_POW_PP_NGCC,2045,1.9812
RE1,PHL_POW_PP_NGCC,2046,3.3202
RE1,PHL_POW_PP_NGCC,2047,4.1811
RE1,PHL_POW_PP_NGCC,2048,4.3115
RE1,PHL_POW_PP_NGCC,2049,4.772
RE1,PHL_POW_PP_NGCC,2050,8.9796
RE1,PHL_POW_PP_NGCC,2051,9.7269
RE1,PHL_POW_PP_NGCC,2052,11.4373
RE1,PHL_POW_PP_NGCC,2053,11.769
RE1,PHL_POW_PP_HY_LA,2020,5.1282
RE1,PHL_POW_PP_HY_LA,2021,5.1282
RE1,PHL_POW_PP_HY_LA,2022,5.1441
RE1,PHL_POW_PP_HY_LA,2023,5.1909
RE1,PHL_POW_PP_HY_LA,2024,5.2261
RE1,PHL_POW_PP_HY_LA,2025,5.2261
RE1,PHL_POW_PP_HY_LA,2026,5.2261
RE1,PHL_POW_PP_HY_LA,2027,5.2261
RE1,PHL_POW_PP_HY_LA,2028,5.2261
RE1,PHL_POW_PP_HY_LA,2029,5.2261
RE1,PHL_POW_PP_HY_LA,2030,5.2261
RE1,PHL_POW_PP_HY_LA,2031,5.2261
RE1,PHL_POW_PP_HY_LA,2032,5.2261
RE1,PHL_POW_PP_HY_LA,2033,5.2261
RE1,PHL_POW_PP_HY_LA,2034,5.2261
RE1,PHL_POW_PP_HY_LA,2035,5.2261
RE1,PHL_POW_PP_HY_LA,2036,5.2261
RE1,PHL_POW_PP_HY_LA,2037,5.2261
RE1,PHL_POW_PP_HY_LA,2038,5.2261
RE1,PHL_POW_PP_HY_LA,2039,5.2261
RE1,PHL_POW_PP_HY_LA,2040,5.2261
RE1,PHL_POW_PP_HY_LA,2041,5.2261
RE1,PHL_POW_PP_HY_LA,2042,5.2261
RE1,PHL_POW_PP_HY_LA,2043,5.2261
RE1,PHL_POW_PP_HY_LA,2044,5.2261
RE1,PHL_POW_PP_HY_LA,2045,5.2261
RE1,PHL_POW_PP_HY_LA,2046,5.2261
RE1,PHL_POW_PP_HY_LA,2047,5.2033
RE1,PHL_POW_PP_HY_LA,2048,5.2033
RE1,PHL_POW_PP_HY_LA,2049,5.2033
RE1,PHL_POW_PP_HY_LA,2050,5.2033
RE1,PHL_POW_PP_HY_LA,2051,5.2033
RE1,PHL_POW_PP_HY_LA,2052,5.2033
RE1,PHL_POW_PP_HY_LA,2053,5.2033
RE1,PHL_POW_PP_H2,2020,0.0
RE1,PHL_POW_PP_H2,2021,0.0
RE1,PHL_POW_PP_H2,2022,0.0
RE1,PHL_POW_PP_H2,2023,0.0
RE1,PHL_POW_PP_H2,2024,0.0
RE1,PHL_POW_PP_H2,2025,0.0
RE1,PHL_POW_PP_H2,2026,0.0
RE1,PHL_POW_PP_H2,2027,0.0
RE1,PHL_POW_PP_H2,2028,0.0
RE1,PHL_POW_PP_H2,2029,0.0
RE1,PHL_POW_PP_H2,2030,0.0
RE1,PHL_POW_PP_H2,2031,0.0
RE1,PHL_POW_PP_H2,2032,0.0
RE1,PHL_POW_PP_H2,2033,0.0
RE1,PHL_POW_PP_H2,2034,0.0
RE1,PHL_POW_PP_H2,2035,0.0
RE1,PHL_POW_PP_H2,2036,0.0
RE1,PHL_POW_PP_H2,2037,0.0
RE1,PHL_POW_PP_H2,2038,0.0
RE1,PHL_POW_PP_H2,2039,0.0
RE1,PHL_POW_PP_H2,2040,0.0
RE1,PHL_POW_PP_H2,2041,0.0
RE1,PHL_POW_PP_H2,2042,0.0
RE1,PHL_POW_PP_H2,2043,0.0
RE1,PHL_POW_PP_H2,2044,0.0
RE1,PHL_POW_PP_H2,2045,0.0
RE1,PHL_POW_PP_H2,2046,0.0
RE1,PHL_POW_PP_H2,2047,0.0
RE1,PHL_POW_PP_H2,2048,0.0
RE1,PHL_POW_PP_H2,2049,0.0
RE1,PHL_POW_PP_H2,2050,0.0
RE1,PHL_POW_PP_H2,2051,0.0
RE1,PHL_POW_PP_H2,2052,0.0
RE1,PHL_POW_PP_H2,2053,0.0
RE1,PHL_POW_PP_COAL_CCS,2020,0.0
RE1,PHL_POW_PP_COAL_CCS,2021,0.0
RE1,PHL_POW_PP_COAL_CCS,2022,0.0
RE1,PHL_POW_PP_COAL_CCS,2023,0.0
RE1,PHL_POW_PP_COAL_CCS,2024,0.0
RE1,PHL_POW_PP_COAL_CCS,2025,0.0
RE1,PHL_POW_PP_COAL_CCS,2026,0.0
RE1,PHL_POW_PP_COAL_CCS,2027,0.0
RE1,PHL_POW_PP_COAL_CCS,2028,0.0
RE1,PHL_POW_PP_COAL_CCS,2029,0.0
RE1,PHL_POW_PP_COAL_CCS,2030,0.0
RE1,PHL_POW_PP_COAL_CCS,2031,0.0
RE1,PHL_POW_PP_COAL_CCS,2032,0.0
RE1,PHL_POW_PP_COAL_CCS,2033,0.0
RE1,PHL_POW_PP_COAL_CCS,2034,0.0
RE1,PHL_POW_PP_COAL_CCS,2035,0.0
RE1,PHL_POW_PP_COAL_CCS,2036,0.0
RE1,PHL_POW_PP_COAL_CCS,2037,0.0
RE1,PHL_POW_PP_COAL_CCS,2038,0.0
RE1,PHL_POW_PP_COAL_CCS,2039,0.0
RE1,PHL_POW_PP_COAL_CCS,2040,0.0
RE1,PHL_POW_PP_COAL_CCS,2041,0.0
RE1,PHL_POW_PP_COAL_CCS,2042,0.0
RE1,PHL_POW_PP_COAL_CCS,2043,0.0
RE1,PHL_POW_PP_COAL_CCS,2044,0.0
RE1,PHL_POW_PP_COAL_CCS,2045,0.0
RE1,PHL_POW_PP_COAL_CCS,2046,0.0
RE1,PHL_POW_PP_COAL_CCS,2047,0.0
RE1,PHL_POW_PP_COAL_CCS,2048,0.0
RE1,PHL_POW_PP_COAL_CCS,2049,0.0
RE1,PHL_POW_PP_COAL_CCS,2050,0.0
RE1,PHL_POW_PP_COAL_CCS,2051,0.0
RE1,PHL_POW_PP_COAL_CCS,2052,0.0
RE1,PHL_POW_PP_COAL_CCS,2053,0.0
RE1,PHL_POW_PP_COAL,2020,0.0
RE1,PHL_POW_PP_COAL,2021,0.725
RE1,PHL_POW_PP_COAL,2022,1.4944
RE1,PHL_POW_PP_COAL,2023,1.4944
RE1,PHL_POW_PP_COAL,2024,2.0944
RE1,PHL_POW_PP_COAL,2025,2.0944
RE1,PHL_POW_PP_COAL,2026,2.0944
RE1,PHL_POW_PP_COAL,2027,2.7442
RE1,PHL_POW_PP_COAL,2028,3.2355
RE1,PHL_POW_PP_COAL,2029,6.3585
RE1,PHL_POW_PP_COAL,2030,6.9776
RE1,PHL_POW_PP_COAL,2031,7.6864
RE1,PHL_POW_PP_COAL,2032,9.6976
RE1,PHL_POW_PP_COAL,2033,10.8244
RE1,PHL_POW_PP_COAL,2034,12.0347
RE1,PHL_POW_PP_COAL,2035,13.2194
RE1,PHL_POW_PP_COAL,2036,15.4887
RE1,PHL_POW_PP_COAL,2037,17.4952
RE1,PHL_POW_PP_COAL,2038,19.4899
RE1,PHL_POW_PP_COAL,2039,21.4988
RE1,PHL_POW_PP_COAL,2040,21.4988
RE1,PHL_POW_PP_COAL,2041,21.4988
RE1,PHL_POW_PP_COAL,2042,21.4988
RE1,PHL_POW_PP_COAL,2043,21.4988
RE1,PHL_POW_PP_COAL,2044,21.4988
RE1,PHL_POW_PP_COAL,2045,21.4988
RE1,PHL_POW_PP_COAL,2046,20.7738
RE1,PHL_POW_PP_COAL,2047,20.0044
RE1,PHL_POW_PP_COAL,2048,20.0044
RE1,PHL_POW_PP_COAL,2049,19.7158
RE1,PHL_POW_PP_COAL,2050,33.1537
RE1,PHL_POW_PP_COAL,2051,34.1502
RE1,PHL_POW_PP_COAL,2052,33.9057
RE1,PHL_POW_PP_COAL,2053,35.6914
RE1,PHL_POW_PP_BIOM_CCS,2020,0.0
RE1,PHL_POW_PP_BIOM_CCS,2021,0.0
RE1,PHL_POW_PP_BIOM_CCS,2022,0.0
RE1,PHL_POW_PP_BIOM_CCS,2023,0.0
RE1,PHL_POW_PP_BIOM_CCS,2024,0.0
RE1,PHL_POW_PP_BIOM_CCS,2025,0.0
RE1,PHL_POW_PP_BIOM_CCS,2026,0.0
RE1,PHL_POW_PP_BIOM_CCS,2027,0.0
RE1,PHL_POW_PP_BIOM_CCS,2028,0.0
RE1,PHL_POW_PP_BIOM_CCS,2029,0.0
RE1,PHL_POW_PP_BIOM_CCS,2030,0.0
RE1,PHL_POW_PP_BIOM_CCS,2031,0.0
RE1,PHL_POW_PP_BIOM_CCS,2032,0.0
RE1,PHL_POW_PP_BIOM_CCS,2033,0.0
RE1,PHL_POW_PP_BIOM_CCS,2034,0.0
RE1,PHL_POW_PP_BIOM_CCS,2035,0.0
RE1,PHL_POW_PP_BIOM_CCS,2036,0.0
RE1,PHL_POW_PP_BIOM_CCS,2037,0.0
RE1,PHL_POW_PP_BIOM_CCS,2038,0.0
RE1,PHL_POW_PP_BIOM_CCS,2039,0.0
RE1,PHL_POW_PP_BIOM_CCS,2040,0.0
RE1,PHL_POW_PP_BIOM_CCS,2041,0.0
RE1,PHL_POW_PP_BIOM_CCS,2042,0.0
RE1,PHL_POW_PP_BIOM_CCS,2043,0.0
RE1,PHL_POW_PP_BIOM_CCS,2044,0.0
RE1,PHL_POW_PP_BIOM_CCS,2045,0.0
RE1,PHL_POW_PP_BIOM_CCS,2046,0.0
RE1,PHL_POW_PP_BIOM_CCS,2047,0.0
RE1,PHL_POW_PP_BIOM_CCS,2048,0.0
RE1,PHL_POW_PP_BIOM_CCS,2049,0.0
RE1,PHL_POW_PP_BIOM_CCS,2050,0.0
RE1,PHL_POW_PP_BIOM_CCS,2051,0.0
RE1,PHL_POW_PP_BIOM_CCS,2052,0.0
RE1,PHL_POW_PP_BIOM_CCS,2053,0.0
RE1,PHL_POW_GEO_OLD,2020,1.2556
RE1,PHL_POW_GEO_OLD,2021,1.2556
RE1,PHL_POW_GEO_OLD,2022,1.2593
RE1,PHL_POW_GEO_OLD,2023,0.9438
RE1,PHL_POW_GEO_OLD,2024,0.9438
RE1,PHL_POW_GEO_OLD,2025,0.9795
RE1,PHL_POW_GEO_OLD,2026,0.9795
RE1,PHL_POW_GEO_OLD,2027,0.9795
RE1,PHL_POW_GEO_OLD,2028,0.9795
RE1,PHL_POW_GEO_OLD,2029,0.9795
RE1,PHL_POW_GEO_OLD,2030,0.9795
RE1,PHL_POW_GEO_OLD,2031,0.9795
RE1,PHL_POW_GEO_OLD,2032,0.9795
RE1,PHL_POW_GEO_OLD,2033,0.8395
RE1,PHL_POW_GEO_OLD,2034,0.8395
RE1,PHL_POW_GEO_OLD,2035,0.8395
RE1,PHL_POW_GEO_OLD,2036,0.731
RE1,PHL_POW_GEO_OLD,2037,0.1208
RE1,PHL_POW_GEO_OLD,2038,0.1208
RE1,PHL_POW_GEO_OLD,2039,0.1208
RE1,PHL_POW_GEO_OLD,2040,0.1208
RE1,PHL_POW_GEO_OLD,2041,0.1208
RE1,PHL_POW_GEO_OLD,2042,0.1208
RE1,PHL_POW_GEO_OLD,2043,0.1208
RE1,PHL_POW_GEO_OLD,2044,0.1208
RE1,PHL_POW_GEO_OLD,2045,0.1208
RE1,PHL_POW_GEO_OLD,2046,0.1208
RE1,PHL_POW_GEO_OLD,2047,0.1208
RE1,PHL_POW_GEO_OLD,2048,0.1208
RE1,PHL_POW_GEO_OLD,2049,0.1208
RE1,PHL_POW_GEO_OLD,2050,0.1208
RE1,PHL_POW_GEO_OLD,2051,0.1208
RE1,PHL_POW_GEO_OLD,2052,0.1208
RE1,PHL_POW_GEO_OLD,2053,0.1208
RE1,PHL_POW_CHP_COAL_OLD,2020,10.9119
RE1,PHL_POW_CHP_COAL_OLD,2021,10.9119
RE1,PHL_POW_CHP_COAL_OLD,2022,10.9119
RE1,PHL_POW_CHP_COAL_OLD,2023,10.9119
RE1,PHL_POW_CHP_COAL_OLD,2024,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2025,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2026,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2027,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2028,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2029,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2030,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2031,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2032,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2033,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2034,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2035,10.3119
RE1,PHL_POW_CHP_COAL_OLD,2036,9.5479
RE1,PHL_POW_CHP_COAL_OLD,2037,9.5479
RE1,PHL_POW_CHP_COAL_OLD,2038,8.8438
RE1,PHL_POW_CHP_COAL_OLD,2039,7.5498
RE1,PHL_POW_CHP_COAL_OLD,2040,7.0114
RE1,PHL_POW_CHP_COAL_OLD,2041,7.0114
RE1,PHL_POW_CHP_COAL_OLD,2042,7.0114
RE1,PHL_POW_CHP_COAL_OLD,2043,7.0114
RE1,PHL_POW_CHP_COAL_OLD,2044,7.0114
RE1,PHL_POW_CHP_COAL_OLD,2045,7.0114
RE1,PHL_POW_CHP_COAL_OLD,2046,6.7274
RE1,PHL_POW_CHP_COAL_OLD,2047,6.7274
RE1,PHL_POW_CHP_COAL_OLD,2048,6.7274
RE1,PHL_POW_CHP_COAL_OLD,2049,6.7274
RE1,PHL_POW_CHP_COAL_OLD,2050,6.3658
RE1,PHL_POW_CHP_COAL_OLD,2051,6.0879
RE1,PHL_POW_CHP_COAL_OLD,2052,6.0879
RE1,PHL_POW_CHP_COAL_OLD,2053,5.4363
RE1,PHL_POW_CHP_BIOM_OLD,2020,0.4972
RE1,PHL_POW_CHP_BIOM_OLD,2021,0.4972
RE1,PHL_POW_CHP_BIOM_OLD,2022,0.5792
RE1,PHL_POW_CHP_BIOM_OLD,2023,0.5852
RE1,PHL_POW_CHP_BIOM_OLD,2024,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2025,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2026,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2027,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2028,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2029,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2030,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2031,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2032,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2033,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2034,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2035,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2036,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2037,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2038,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2039,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2040,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2041,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2042,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2043,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2044,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2045,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2046,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2047,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2048,0.5951
RE1,PHL_POW_CHP_BIOM_OLD,2049,0.5586
RE1,PHL_POW_CHP_BIOM_OLD,2050,0.5077
RE1,PHL_POW_CHP_BIOM_OLD,2051,0.5077
RE1,PHL_POW_CHP_BIOM_OLD,2052,0.4879
RE1,PHL_POW_CHP_BIOM_OLD,2053,0.4864
RE1,PHL_INDU_PLANT_OTH,2020,207.4892
RE1,PHL_INDU_PLANT_OTH,2021,221.502
RE1,PHL_INDU_PLANT_OTH,2022,221.502
RE1,PHL_INDU_PLANT_OTH,2023,221.502
RE1,PHL_INDU_PLANT_OTH,2024,246.0369
RE1,PHL_INDU_PLANT_OTH,2025,246.0369
RE1,PHL_INDU_PLANT_OTH,2026,246.0369
RE1,PHL_INDU_PLANT_OTH,2027,246.0369
RE1,PHL_INDU_PLANT_OTH,2028,246.0369
RE1,PHL_INDU_PLANT_OTH,2029,680.4188
RE1,PHL_INDU_PLANT_OTH,2030,680.4188
RE1,PHL_INDU_PLANT_OTH,2031,680.4188
RE1,PHL_INDU_PLANT_OTH,2032,680.4188
RE1,PHL_INDU_PLANT_OTH,2033,680.4188
RE1,PHL_INDU_PLANT_OTH,2034,680.4188
RE1,PHL_INDU_PLANT_OTH,2035,680.4188
RE1,PHL_INDU_PLANT_OTH,2036,680.4188
RE1,PHL_INDU_PLANT_OTH,2037,680.4188
RE1,PHL_INDU_PLANT_OTH,2038,680.4188
RE1,PHL_INDU_PLANT_OTH,2039,680.4188
RE1,PHL_INDU_PLANT_OTH,2040,680.4188
RE1,PHL_INDU_PLANT_OTH,2041,680.4188
RE1,PHL_INDU_PLANT_OTH,2042,680.4188
RE1,PHL_INDU_PLANT_OTH,2043,680.4188
RE1,PHL_INDU_PLANT_OTH,2044,680.4188
RE1,PHL_INDU_PLANT_OTH,2045,472.9297
RE1,PHL_INDU_PLANT_OTH,2046,458.9168
RE1,PHL_INDU_PLANT_OTH,2047,458.9168
RE1,PHL_INDU_PLANT_OTH,2048,458.9168
RE1,PHL_INDU_PLANT_OTH,2049,434.382
RE1,PHL_INDU_PLANT_OTH,2050,434.382
RE1,PHL_INDU_PLANT_OTH,2051,434.382
RE1,PHL_INDU_PLANT_OTH,2052,434.382
RE1,PHL_INDU_PLANT_OTH,2053,434.382
RE1,PHL_INDU_OTHLPH_OIL,2020,1.6221
RE1,PHL_INDU_OTHLPH_OIL,2021,1.6175
RE1,PHL_INDU_OTHLPH_OIL,2022,1.6128
RE1,PHL_INDU_OTHLPH_OIL,2023,1.6082
RE1,PHL_INDU_OTHLPH_OIL,2024,1.6035
RE1,PHL_INDU_OTHLPH_OIL,2025,1.5989
RE1,PHL_INDU_OTHLPH_OIL,2026,1.5942
RE1,PHL_INDU_OTHLPH_OIL,2027,1.5895
RE1,PHL_INDU_OTHLPH_OIL,2028,1.5849
RE1,PHL_INDU_OTHLPH_OIL,2029,1.5802
RE1,PHL_INDU_OTHLPH_OIL,2030,1.5756
RE1,PHL_INDU_OTHLPH_OIL,2031,1.5709
RE1,PHL_INDU_OTHLPH_OIL,2032,1.5663
RE1,PHL_INDU_OTHLPH_OIL,2033,1.5616
RE1,PHL_INDU_OTHLPH_OIL,2034,1.557
RE1,PHL_INDU_OTHLPH_OIL,2035,1.5523
RE1,PHL_INDU_OTHLPH_OIL,2036,1.5477
RE1,PHL_INDU_OTHLPH_OIL,2037,1.543
RE1,PHL_INDU_OTHLPH_OIL,2038,1.5384
RE1,PHL_INDU_OTHLPH_OIL,2039,1.5381
RE1,PHL_INDU_OTHLPH_OIL,2040,0.0
RE1,PHL_INDU_OTHLPH_OIL,2041,0.0
RE1,PHL_INDU_OTHLPH_OIL,2042,0.0
RE1,PHL_INDU_OTHLPH_OIL,2043,0.0
RE1,PHL_INDU_OTHLPH_OIL,2044,0.0
RE1,PHL_INDU_OTHLPH_OIL,2045,0.0
RE1,PHL_INDU_OTHLPH_OIL,2046,0.0
RE1,PHL_INDU_OTHLPH_OIL,2047,0.0
RE1,PHL_INDU_OTHLPH_OIL,2048,0.0
RE1,PHL_INDU_OTHLPH_OIL,2049,0.0
RE1,PHL_INDU_OTHLPH_OIL,2050,0.0
RE1,PHL_INDU_OTHLPH_OIL,2051,0.0
RE1,PHL_INDU_OTHLPH_OIL,2052,0.0
RE1,PHL_INDU_OTHLPH_OIL,2053,0.0
RE1,PHL_INDU_OTHLPH_NG,2020,0.0237
RE1,PHL_INDU_OTHLPH_NG,2021,0.0236
RE1,PHL_INDU_OTHLPH_NG,2022,0.0235
RE1,PHL_INDU_OTHLPH_NG,2023,0.0234
RE1,PHL_INDU_OTHLPH_NG,2024,0.0233
RE1,PHL_INDU_OTHLPH_NG,2025,0.0232
RE1,PHL_INDU_OTHLPH_NG,2026,0.0232
RE1,PHL_INDU_OTHLPH_NG,2027,0.0231
RE1,PHL_INDU_OTHLPH_NG,2028,0.023
RE1,PHL_INDU_OTHLPH_NG,2029,0.0229
RE1,PHL_INDU_OTHLPH_NG,2030,0.0228
RE1,PHL_INDU_OTHLPH_NG,2031,0.0227
RE1,PHL_INDU_OTHLPH_NG,2032,0.0227
RE1,PHL_INDU_OTHLPH_NG,2033,0.0226
RE1,PHL_INDU_OTHLPH_NG,2034,0.0225
RE1,PHL_INDU_OTHLPH_NG,2035,0.0224
RE1,PHL_INDU_OTHLPH_NG,2036,0.0223
RE1,PHL_INDU_OTHLPH_NG,2037,0.0222
RE1,PHL_INDU_OTHLPH_NG,2038,0.0222
RE1,PHL_INDU_OTHLPH_NG,2039,0.0221
