r,t,y,AnnualFixedOperatingCost
RE1,PHL_POW_PP_NGCC_CCS,2042,0
RE1,PHL_POW_PP_NGCC_CCS,2043,0
RE1,PHL_POW_PP_NGCC_CCS,2044,0
RE1,PHL_POW_PP_NGCC_CCS,2045,0
RE1,PHL_POW_PP_NGCC_CCS,2046,0
RE1,PHL_POW_PP_NGCC_CCS,2047,0
RE1,PHL_POW_PP_NGCC_CCS,2048,0
RE1,PHL_POW_PP_NGCC_CCS,2049,0
RE1,PHL_POW_PP_NGCC_CCS,2050,0
RE1,PHL_POW_PP_NGCC_CCS,2051,0
RE1,PHL_POW_PP_NGCC_CCS,2052,0
RE1,PHL_POW_PP_NGCC_CCS,2053,0
RE1,PHL_POW_PP_NGCC,2020,0
RE1,PHL_POW_PP_NGCC,2021,0
RE1,PHL_POW_PP_NGCC,2022,0
RE1,PHL_POW_PP_NGCC,2023,0
RE1,PHL_POW_PP_NGCC,2024,0
RE1,PHL_POW_PP_NGCC,2025,19.0192
RE1,PHL_POW_PP_NGCC,2026,19.0192
RE1,PHL_POW_PP_NGCC,2027,19.0192
RE1,PHL_POW_PP_NGCC,2028,19.0192
RE1,PHL_POW_PP_NGCC,2029,19.0192
RE1,PHL_POW_PP_NGCC,2030,19.0192
RE1,PHL_POW_PP_NGCC,2031,19.0192
RE1,PHL_POW_PP_NGCC,2032,19.0192
RE1,PHL_POW_PP_NGCC,2033,19.0192
RE1,PHL_POW_PP_NGCC,2034,19.0192
RE1,PHL_POW_PP_NGCC,2035,19.0192
RE1,PHL_POW_PP_NGCC,2036,19.0192
RE1,PHL_POW_PP_NGCC,2037,19.0192
RE1,PHL_POW_PP_NGCC,2038,19.0192
RE1,PHL_POW_PP_NGCC,2039,40.4793
RE1,PHL_POW_PP_NGCC,2040,106.777
RE1,PHL_POW_PP_NGCC,2041,106.777
RE1,PHL_POW_PP_NGCC,2042,106.777
RE1,PHL_POW_PP_NGCC,2043,106.777
RE1,PHL_POW_PP_NGCC,2044,106.777
RE1,PHL_POW_PP_NGCC,2045,106.777
RE1,PHL_POW_PP_NGCC,2046,111.4988
RE1,PHL_POW_PP_NGCC,2047,111.5141
RE1,PHL_POW_PP_NGCC,2048,111.8028
RE1,PHL_POW_PP_NGCC,2049,120.2855
RE1,PHL_POW_PP_NGCC,2050,210.9202
RE1,PHL_POW_PP_NGCC,2051,217.4155
RE1,PHL_POW_PP_NGCC,2052,223.9109
RE1,PHL_POW_PP_NGCC,2053,230.4062
RE1,PHL_POW_PP_HY_LA,2020,191.6825
RE1,PHL_POW_PP_HY_LA,2021,287.1673
RE1,PHL_POW_PP_HY_LA,2022,287.7616
RE1,PHL_POW_PP_HY_LA,2023,289.5109
RE1,PHL_POW_PP_HY_LA,2024,290.8266
RE1,PHL_POW_PP_HY_LA,2025,290.8266
RE1,PHL_POW_PP_HY_LA,2026,290.8266
RE1,PHL_POW_PP_HY_LA,2027,290.8266
RE1,PHL_POW_PP_HY_LA,2028,290.8266
RE1,PHL_POW_PP_HY_LA,2029,290.8266
RE1,PHL_POW_PP_HY_LA,2030,290.8266
RE1,PHL_POW_PP_HY_LA,2031,290.8266
RE1,PHL_POW_PP_HY_LA,2032,290.8266
RE1,PHL_POW_PP_HY_LA,2033,290.8266
RE1,PHL_POW_PP_HY_LA,2034,290.8266
RE1,PHL_POW_PP_HY_LA,2035,290.8266
RE1,PHL_POW_PP_HY_LA,2036,290.8266
RE1,PHL_POW_PP_HY_LA,2037,290.8266
RE1,PHL_POW_PP_HY_LA,2038,290.8266
RE1,PHL_POW_PP_HY_LA,2039,290.8266
RE1,PHL_POW_PP_HY_LA,2040,290.8266
RE1,PHL_POW_PP_HY_LA,2041,290.8266
RE1,PHL_POW_PP_HY_LA,2042,290.8266
RE1,PHL_POW_PP_HY_LA,2043,290.8266
RE1,PHL_POW_PP_HY_LA,2044,290.8266
RE1,PHL_POW_PP_HY_LA,2045,290.8266
RE1,PHL_POW_PP_HY_LA,2046,290.8266
RE1,PHL_POW_PP_HY_LA,2047,289.9744
RE1,PHL_POW_PP_HY_LA,2048,289.9744
RE1,PHL_POW_PP_HY_LA,2049,289.9744
RE1,PHL_POW_PP_HY_LA,2050,289.9744
RE1,PHL_POW_PP_HY_LA,2051,289.9744
RE1,PHL_POW_PP_HY_LA,2052,289.9744
RE1,PHL_POW_PP_HY_LA,2053,289.9744
RE1,PHL_POW_PP_H2,2020,0
RE1,PHL_POW_PP_H2,2021,0
RE1,PHL_POW_PP_H2,2022,0
RE1,PHL_POW_PP_H2,2023,0
RE1,PHL_POW_PP_H2,2024,0
RE1,PHL_POW_PP_H2,2025,0
RE1,PHL_POW_PP_H2,2026,0
RE1,PHL_POW_PP_H2,2027,0
RE1,PHL_POW_PP_H2,2028,0
RE1,PHL_POW_PP_H2,2029,0
RE1,PHL_POW_PP_H2,2030,0
RE1,PHL_POW_PP_H2,2031,0
RE1,PHL_POW_PP_H2,2032,0
RE1,PHL_POW_PP_H2,2033,0
RE1,PHL_POW_PP_H2,2034,0
RE1,PHL_POW_PP_H2,2035,0
RE1,PHL_POW_PP_H2,2036,0
RE1,PHL_POW_PP_H2,2037,0
RE1,PHL_POW_PP_H2,2038,0
RE1,PHL_POW_PP_H2,2039,0
RE1,PHL_POW_PP_H2,2040,0
RE1,PHL_POW_PP_H2,2041,0
RE1,PHL_POW_PP_H2,2042,0
RE1,PHL_POW_PP_H2,2043,0
RE1,PHL_POW_PP_H2,2044,0
RE1,PHL_POW_PP_H2,2045,0
RE1,PHL_POW_PP_H2,2046,0
RE1,PHL_POW_PP_H2,2047,0
RE1,PHL_POW_PP_H2,2048,0
RE1,PHL_POW_PP_H2,2049,0
RE1,PHL_POW_PP_H2,2050,0
RE1,PHL_POW_PP_H2,2051,0
RE1,PHL_POW_PP_H2,2052,0
RE1,PHL_POW_PP_H2,2053,0
RE1,PHL_POW_PP_COAL_CCS,2020,0
RE1,PHL_POW_PP_COAL_CCS,2021,0
RE1,PHL_POW_PP_COAL_CCS,2022,0
RE1,PHL_POW_PP_COAL_CCS,2023,0
RE1,PHL_POW_PP_COAL_CCS,2024,0
RE1,PHL_POW_PP_COAL_CCS,2025,0
RE1,PHL_POW_PP_COAL_CCS,2026,0
RE1,PHL_POW_PP_COAL_CCS,2027,0
RE1,PHL_POW_PP_COAL_CCS,2028,0
RE1,PHL_POW_PP_COAL_CCS,2029,0
RE1,PHL_POW_PP_COAL_CCS,2030,0
RE1,PHL_POW_PP_COAL_CCS,2031,0
RE1,PHL_POW_PP_COAL_CCS,2032,0
RE1,PHL_POW_PP_COAL_CCS,2033,0
RE1,PHL_POW_PP_COAL_CCS,2034,0
RE1,PHL_POW_PP_COAL_CCS,2035,0
RE1,PHL_POW_PP_COAL_CCS,2036,0
RE1,PHL_POW_PP_COAL_CCS,2037,0
RE1,PHL_POW_PP_COAL_CCS,2038,0
RE1,PHL_POW_PP_COAL_CCS,2039,0
RE1,PHL_POW_PP_COAL_CCS,2040,0
RE1,PHL_POW_PP_COAL_CCS,2041,0
RE1,PHL_POW_PP_COAL_CCS,2042,0
RE1,PHL_POW_PP_COAL_CCS,2043,0
RE1,PHL_POW_PP_COAL_CCS,2044,0
RE1,PHL_POW_PP_COAL_CCS,2045,0
RE1,PHL_POW_PP_COAL_CCS,2046,0
RE1,PHL_POW_PP_COAL_CCS,2047,0
RE1,PHL_POW_PP_COAL_CCS,2048,0
RE1,PHL_POW_PP_COAL_CCS,2049,0
RE1,PHL_POW_PP_COAL_CCS,2050,0
RE1,PHL_POW_PP_COAL_CCS,2051,0
RE1,PHL_POW_PP_COAL_CCS,2052,0
RE1,PHL_POW_PP_COAL_CCS,2053,0
RE1,PHL_POW_PP_COAL,2020,0
RE1,PHL_POW_PP_COAL,2021,32.877
RE1,PHL_POW_PP_COAL,2022,67.7675
RE1,PHL_POW_PP_COAL,2023,67.7675
RE1,PHL_POW_PP_COAL,2024,94.9761
RE1,PHL_POW_PP_COAL,2025,94.9761
RE1,PHL_POW_PP_COAL,2026,94.9761
RE1,PHL_POW_PP_COAL,2027,94.9761
RE1,PHL_POW_PP_COAL,2028,143.5405
RE1,PHL_POW_PP_COAL,2029,207.085
RE1,PHL_POW_PP_COAL,2030,207.085
RE1,PHL_POW_PP_COAL,2031,271.8652
RE1,PHL_POW_PP_COAL,2032,355.8716
RE1,PHL_POW_PP_COAL,2033,437.7262
RE1,PHL_POW_PP_COAL,2034,521.5144
RE1,PHL_POW_PP_COAL,2035,565.4166
RE1,PHL_POW_PP_COAL,2036,659.2724
RE1,PHL_POW_PP_COAL,2037,756.092
RE1,PHL_POW_PP_COAL,2038,850.7653
RE1,PHL_POW_PP_COAL,2039,958.4421
RE1,PHL_POW_PP_COAL,2040,959.8158
RE1,PHL_POW_PP_COAL,2041,959.8158
RE1,PHL_POW_PP_COAL,2042,959.8158
RE1,PHL_POW_PP_COAL,2043,959.8158
RE1,PHL_POW_PP_COAL,2044,959.8158
RE1,PHL_POW_PP_COAL,2045,959.8158
RE1,PHL_POW_PP_COAL,2046,974.8741
RE1,PHL_POW_PP_COAL,2047,983.6316
RE1,PHL_POW_PP_COAL,2048,993.7931
RE1,PHL_POW_PP_COAL,2049,986.0121
RE1,PHL_POW_PP_COAL,2050,1558.9196
RE1,PHL_POW_PP_COAL,2051,1611.7007
RE1,PHL_POW_PP_COAL,2052,1666.8725
RE1,PHL_POW_PP_COAL,2053,1722.0209
RE1,PHL_POW_PP_BIOM_CCS,2020,0
RE1,PHL_POW_PP_BIOM_CCS,2021,0
RE1,PHL_POW_PP_BIOM_CCS,2022,0
RE1,PHL_POW_PP_BIOM_CCS,2023,0
RE1,PHL_POW_PP_BIOM_CCS,2024,0
RE1,PHL_POW_PP_BIOM_CCS,2025,0
RE1,PHL_POW_PP_BIOM_CCS,2026,0
RE1,PHL_POW_PP_BIOM_CCS,2027,0
RE1,PHL_POW_PP_BIOM_CCS,2028,0
RE1,PHL_POW_PP_BIOM_CCS,2029,0
RE1,PHL_POW_PP_BIOM_CCS,2030,0
RE1,PHL_POW_PP_BIOM_CCS,2031,0
RE1,PHL_POW_PP_BIOM_CCS,2032,0
RE1,PHL_POW_PP_BIOM_CCS,2033,0
RE1,PHL_POW_PP_BIOM_CCS,2034,0
RE1,PHL_POW_PP_BIOM_CCS,2035,0
RE1,PHL_POW_PP_BIOM_CCS,2036,0
RE1,PHL_POW_PP_BIOM_CCS,2037,0
RE1,PHL_POW_PP_BIOM_CCS,2038,0
RE1,PHL_POW_PP_BIOM_CCS,2039,0
RE1,PHL_POW_PP_BIOM_CCS,2040,0
RE1,PHL_POW_PP_BIOM_CCS,2041,0
RE1,PHL_POW_PP_BIOM_CCS,2042,0
RE1,PHL_POW_PP_BIOM_CCS,2043,0
RE1,PHL_POW_PP_BIOM_CCS,2044,0
RE1,PHL_POW_PP_BIOM_CCS,2045,0
RE1,PHL_POW_PP_BIOM_CCS,2046,0
RE1,PHL_POW_PP_BIOM_CCS,2047,0
RE1,PHL_POW_PP_BIOM_CCS,2048,0
RE1,PHL_POW_PP_BIOM_CCS,2049,0
RE1,PHL_POW_PP_BIOM_CCS,2050,0
RE1,PHL_POW_PP_BIOM_CCS,2051,0
RE1,PHL_POW_PP_BIOM_CCS,2052,0
RE1,PHL_POW_PP_BIOM_CCS,2053,0
RE1,PHL_POW_GEO_OLD,2020,144.394
RE1,PHL_POW_GEO_OLD,2021,144.394
RE1,PHL_POW_GEO_OLD,2022,144.8195
RE1,PHL_POW_GEO_OLD,2023,140.8618
RE1,PHL_POW_GEO_OLD,2024,141.6349
RE1,PHL_POW_GEO_OLD,2025,145.7404
RE1,PHL_POW_GEO_OLD,2026,263.3208
RE1,PHL_POW_GEO_OLD,2027,413.1563
RE1,PHL_POW_GEO_OLD,2028,459.4748
RE1,PHL_POW_GEO_OLD,2029,459.4748
RE1,PHL_POW_GEO_OLD,2030,459.4748
RE1,PHL_POW_GEO_OLD,2031,459.4748
RE1,PHL_POW_GEO_OLD,2032,459.4748
RE1,PHL_POW_GEO_OLD,2033,459.4748
RE1,PHL_POW_GEO_OLD,2034,459.4748
RE1,PHL_POW_GEO_OLD,2035,459.4748
RE1,PHL_POW_GEO_OLD,2036,459.4748
RE1,PHL_POW_GEO_OLD,2037,459.4748
RE1,PHL_POW_GEO_OLD,2038,459.4748
RE1,PHL_POW_GEO_OLD,2039,459.4748
RE1,PHL_POW_GEO_OLD,2040,459.4748
RE1,PHL_POW_GEO_OLD,2041,459.4748
RE1,PHL_POW_GEO_OLD,2042,459.4748
RE1,PHL_POW_GEO_OLD,2043,459.4748
RE1,PHL_POW_GEO_OLD,2044,459.4748
RE1,PHL_POW_GEO_OLD,2045,459.4748
RE1,PHL_POW_GEO_OLD,2046,459.4748
RE1,PHL_POW_GEO_OLD,2047,459.4748
RE1,PHL_POW_GEO_OLD,2048,459.4748
RE1,PHL_POW_GEO_OLD,2049,459.4748
RE1,PHL_POW_GEO_OLD,2050,460
RE1,PHL_POW_GEO_OLD,2051,460
RE1,PHL_POW_GEO_OLD,2052,460
RE1,PHL_POW_GEO_OLD,2053,460
RE1,PHL_POW_CHP_COAL_OLD,2020,491.0355
RE1,PHL_POW_CHP_COAL_OLD,2021,491.0355
RE1,PHL_POW_CHP_COAL_OLD,2022,491.0355
RE1,PHL_POW_CHP_COAL_OLD,2023,491.0355
RE1,PHL_POW_CHP_COAL_OLD,2024,464.0355
RE1,PHL_POW_CHP_COAL_OLD,2025,464.0355
RE1,PHL_POW_CHP_COAL_OLD,2026,464.0355
RE1,PHL_POW_CHP_COAL_OLD,2027,464.0355
RE1,PHL_POW_CHP_COAL_OLD,2028,464.0355
RE1,PHL_POW_CHP_COAL_OLD,2029,464.0355
RE1,PHL_POW_CHP_COAL_OLD,2030,464.0355
RE1,PHL_POW_CHP_COAL_OLD,2031,464.0355
RE1,PHL_POW_CHP_COAL_OLD,2032,464.0355
RE1,PHL_POW_CHP_COAL_OLD,2033,464.0355
RE1,PHL_POW_CHP_COAL_OLD,2034,464.0355
RE1,PHL_POW_CHP_COAL_OLD,2035,464.0355
RE1,PHL_POW_CHP_COAL_OLD,2036,429.6555
RE1,PHL_POW_CHP_COAL_OLD,2037,429.6555
RE1,PHL_POW_CHP_COAL_OLD,2038,397.971
RE1,PHL_POW_CHP_COAL_OLD,2039,339.741
RE1,PHL_POW_CHP_COAL_OLD,2040,315.513
RE1,PHL_POW_CHP_COAL_OLD,2041,315.513
RE1,PHL_POW_CHP_COAL_OLD,2042,315.513
RE1,PHL_POW_CHP_COAL_OLD,2043,315.513
RE1,PHL_POW_CHP_COAL_OLD,2044,315.513
RE1,PHL_POW_CHP_COAL_OLD,2045,315.513
RE1,PHL_POW_CHP_COAL_OLD,2046,302.733
RE1,PHL_POW_CHP_COAL_OLD,2047,302.733
RE1,PHL_POW_CHP_COAL_OLD,2048,302.733
RE1,PHL_POW_CHP_COAL_OLD,2049,302.733
RE1,PHL_POW_CHP_COAL_OLD,2050,286.461
RE1,PHL_POW_CHP_COAL_OLD,2051,273.9555
RE1,PHL_POW_CHP_COAL_OLD,2052,273.9555
RE1,PHL_POW_CHP_COAL_OLD,2053,244.6335
RE1,PHL_POW_CHP_BIOM_OLD,2020,44.748
RE1,PHL_POW_CHP_BIOM_OLD,2021,44.748
RE1,PHL_POW_CHP_BIOM_OLD,2022,52.128
RE1,PHL_POW_CHP_BIOM_OLD,2023,52.668
RE1,PHL_POW_CHP_BIOM_OLD,2024,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2025,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2026,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2027,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2028,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2029,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2030,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2031,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2032,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2033,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2034,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2035,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2036,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2037,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2038,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2039,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2040,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2041,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2042,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2043,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2044,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2045,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2046,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2047,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2048,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2049,50.274
RE1,PHL_POW_CHP_BIOM_OLD,2050,45.693
RE1,PHL_POW_CHP_BIOM_OLD,2051,45.693
RE1,PHL_POW_CHP_BIOM_OLD,2052,43.911
RE1,PHL_POW_CHP_BIOM_OLD,2053,43.776
RE1,PHL_INDU_PLANT_OTH,2020,0
RE1,PHL_INDU_PLANT_OTH,2021,0
RE1,PHL_INDU_PLANT_OTH,2022,0
RE1,PHL_INDU_PLANT_OTH,2023,0
RE1,PHL_INDU_PLANT_OTH,2024,0
RE1,PHL_INDU_PLANT_OTH,2025,0
RE1,PHL_INDU_PLANT_OTH,2026,0
RE1,PHL_INDU_PLANT_OTH,2027,0
RE1,PHL_INDU_PLANT_OTH,2028,0
RE1,PHL_INDU_PLANT_OTH,2029,0
RE1,PHL_INDU_PLANT_OTH,2030,0
RE1,PHL_INDU_PLANT_OTH,2031,0
RE1,PHL_INDU_PLANT_OTH,2032,0
RE1,PHL_INDU_PLANT_OTH,2033,0
RE1,PHL_INDU_PLANT_OTH,2034,0
RE1,PHL_INDU_PLANT_OTH,2035,0
RE1,PHL_INDU_PLANT_OTH,2036,0
RE1,PHL_INDU_PLANT_OTH,2037,0
RE1,PHL_INDU_PLANT_OTH,2038,0
RE1,PHL_INDU_PLANT_OTH,2039,0
RE1,PHL_INDU_PLANT_OTH,2040,0
RE1,PHL_INDU_PLANT_OTH,2041,0
RE1,PHL_INDU_PLANT_OTH,2042,0
RE1,PHL_INDU_PLANT_OTH,2043,0
RE1,PHL_INDU_PLANT_OTH,2044,0
RE1,PHL_INDU_PLANT_OTH,2045,0
RE1,PHL_INDU_PLANT_OTH,2046,0
RE1,PHL_INDU_PLANT_OTH,2047,0
RE1,PHL_INDU_PLANT_OTH,2048,0
RE1,PHL_INDU_PLANT_OTH,2049,0
RE1,PHL_INDU_PLANT_OTH,2050,0
RE1,PHL_INDU_PLANT_OTH,2051,0
RE1,PHL_INDU_PLANT_OTH,2052,0
RE1,PHL_INDU_PLANT_OTH,2053,0
RE1,PHL_INDU_OTHLPH_OIL,2020,18.9017
RE1,PHL_INDU_OTHLPH_OIL,2021,19.0257
RE1,PHL_INDU_OTHLPH_OIL,2022,19.131
RE1,PHL_INDU_OTHLPH_OIL,2023,19.2194
RE1,PHL_INDU_OTHLPH_OIL,2024,19.2926
RE1,PHL_INDU_OTHLPH_OIL,2025,19.3523
RE1,PHL_INDU_OTHLPH_OIL,2026,19.3997
RE1,PHL_INDU_OTHLPH_OIL,2027,19.4362
RE1,PHL_INDU_OTHLPH_OIL,2028,19.4629
RE1,PHL_INDU_OTHLPH_OIL,2029,19.4807
RE1,PHL_INDU_OTHLPH_OIL,2030,20.0962
RE1,PHL_INDU_OTHLPH_OIL,2031,20.0369
RE1,PHL_INDU_OTHLPH_OIL,2032,19.9775
RE1,PHL_INDU_OTHLPH_OIL,2033,19.9182
RE1,PHL_INDU_OTHLPH_OIL,2034,19.8588
RE1,PHL_INDU_OTHLPH_OIL,2035,19.7995
RE1,PHL_INDU_OTHLPH_OIL,2036,19.7402
RE1,PHL_INDU_OTHLPH_OIL,2037,19.6808
RE1,PHL_INDU_OTHLPH_OIL,2038,19.6215
RE1,PHL_INDU_OTHLPH_OIL,2039,19.6185
RE1,PHL_INDU_OTHLPH_OIL,2040,0
RE1,PHL_INDU_OTHLPH_OIL,2041,0
RE1,PHL_INDU_OTHLPH_OIL,2042,0
RE1,PHL_INDU_OTHLPH_OIL,2043,0
RE1,PHL_INDU_OTHLPH_OIL,2044,0
RE1,PHL_INDU_OTHLPH_OIL,2045,0
RE1,PHL_INDU_OTHLPH_OIL,2046,0
RE1,PHL_INDU_OTHLPH_OIL,2047,0
RE1,PHL_INDU_OTHLPH_OIL,2048,0
RE1,PHL_INDU_OTHLPH_OIL,2049,0
RE1,PHL_INDU_OTHLPH_OIL,2050,0
RE1,PHL_INDU_OTHLPH_OIL,2051,0
RE1,PHL_INDU_OTHLPH_OIL,2052,0
RE1,PHL_INDU_OTHLPH_OIL,2053,0
RE1,PHL_INDU_OTHLPH_NG,2020,0.1769
RE1,PHL_INDU_OTHLPH_NG,2021,0.1779
RE1,PHL_INDU_OTHLPH_NG,2022,0.1786
RE1,PHL_INDU_OTHLPH_NG,2023,0.1792
RE1,PHL_INDU_OTHLPH_NG,2024,0.1797
RE1,PHL_INDU_OTHLPH_NG,2025,0.1801
RE1,PHL_INDU_OTHLPH_NG,2026,0.1803
RE1,PHL_INDU_OTHLPH_NG,2027,0.1805
RE1,PHL_INDU_OTHLPH_NG,2028,0.1805
RE1,PHL_INDU_OTHLPH_NG,2029,0.1805
RE1,PHL_INDU_OTHLPH_NG,2030,0.1857
RE1,PHL_INDU_OTHLPH_NG,2031,0.185
RE1,PHL_INDU_OTHLPH_NG,2032,0.1843
RE1,PHL_INDU_OTHLPH_NG,2033,0.1836
RE1,PHL_INDU_OTHLPH_NG,2034,0.183
RE1,PHL_INDU_OTHLPH_NG,2035,0.1823
RE1,PHL_INDU_OTHLPH_NG,2036,0.1816
RE1,PHL_INDU_OTHLPH_NG,2037,0.1809
RE1,PHL_INDU_OTHLPH_NG,2038,0.1803
RE1,PHL_INDU_OTHLPH_NG,2039,0.1796
RE1,PHL_INDU_OTHLPH_NG,2040,0.1789
RE1,PHL_INDU_OTHLPH_NG,2041,0.1782
RE1,PHL_INDU_OTHLPH_NG,2042,0.1768
RE1,PHL_INDU_OTHLPH_NG,2043,0.1768
RE1,PHL_INDU_OTHLPH_NG,2044,0.1768
RE1,PHL_INDU_OTHLPH_NG,2045,0
RE1,PHL_INDU_OTHLPH_NG,2046,0
RE1,PHL_INDU_OTHLPH_NG,2047,0
RE1,PHL_INDU_OTHLPH_NG,2048,0
RE1,PHL_INDU_OTHLPH_NG,2049,0
RE1,PHL_INDU_OTHLPH_NG,2050,0
RE1,PHL_INDU_OTHLPH_NG,2051,0
RE1,PHL_INDU_OTHLPH_NG,2052,0
RE1,PHL_INDU_OTHLPH_NG,2053,0
RE1,PHL_INDU_OTHLPH_H2,2020,0
RE1,PHL_INDU_OTHLPH_H2,2021,0
RE1,PHL_INDU_OTHLPH_H2,2022,0
RE1,PHL_INDU_OTHLPH_H2,2023,0
RE1,PHL_INDU_OTHLPH_H2,2024,0
RE1,PHL_INDU_OTHLPH_H2,2025,0
RE1,PHL_INDU_OTHLPH_H2,2026,0
RE1,PHL_INDU_OTHLPH_H2,2027,0
RE1,PHL_INDU_OTHLPH_H2,2028,0
RE1,PHL_INDU_OTHLPH_H2,2029,0
RE1,PHL_INDU_OTHLPH_H2,2030,0
RE1,PHL_INDU_OTHLPH_H2,2031,0
RE1,PHL_INDU_OTHLPH_H2,2032,0
RE1,PHL_INDU_OTHLPH_H2,2033,0
RE1,PHL_INDU_OTHLPH_H2,2034,0
RE1,PHL_INDU_OTHLPH_H2,2035,0
RE1,PHL_INDU_OTHLPH_H2,2036,0
RE1,PHL_INDU_OTHLPH_H2,2037,0
RE1,PHL_INDU_OTHLPH_H2,2038,0
RE1,PHL_INDU_OTHLPH_H2,2039,0
RE1,PHL_INDU_OTHLPH_H2,2040,0
RE1,PHL_INDU_OTHLPH_H2,2041,0
RE1,PHL_INDU_OTHLPH_H2,2042,0
RE1,PHL_INDU_OTHLPH_H2,2043,0
RE1,PHL_INDU_OTHLPH_H2,2044,0
RE1,PHL_INDU_OTHLPH_H2,2045,0
RE1,PHL_INDU_OTHLPH_H2,2046,0
RE1,PHL_INDU_OTHLPH_H2,2047,0
RE1,PHL_INDU_OTHLPH_H2,2048,0
RE1,PHL_INDU_OTHLPH_H2,2049,0
RE1,PHL_INDU_OTHLPH_H2,2050,0
RE1,PHL_INDU_OTHLPH_H2,2051,0
RE1,PHL_INDU_OTHLPH_H2,2052,0
RE1,PHL_INDU_OTHLPH_H2,2053,0
RE1,PHL_INDU_OTHLPH_ELE,2020,0
RE1,PHL_INDU_OTHLPH_ELE,2021,0
RE1,PHL_INDU_OTHLPH_ELE,2022,0
RE1,PHL_INDU_OTHLPH_ELE,2023,0
RE1,PHL_INDU_OTHLPH_ELE,2024,0
RE1,PHL_INDU_OTHLPH_ELE,2025,0
RE1,PHL_INDU_OTHLPH_ELE,2026,0
RE1,PHL_INDU_OTHLPH_ELE,2027,0
RE1,PHL_INDU_OTHLPH_ELE,2028,0
RE1,PHL_INDU_OTHLPH_ELE,2029,0
RE1,PHL_INDU_OTHLPH_ELE,2030,0
RE1,PHL_INDU_OTHLPH_ELE,2031,0
RE1,PHL_INDU_OTHLPH_ELE,2032,0
RE1,PHL_INDU_OTHLPH_ELE,2033,0
RE1,PHL_INDU_OTHLPH_ELE,2034,0
RE1,PHL_INDU_OTHLPH_ELE,2035,0
RE1,PHL_INDU_OTHLPH_ELE,2036,0
RE1,PHL_INDU_OTHLPH_ELE,2037,0
RE1,PHL_INDU_OTHLPH_ELE,2038,0
RE1,PHL_INDU_OTHLPH_ELE,2039,0
RE1,PHL_INDU_OTHLPH_ELE,2040,0
RE1,PHL_INDU_OTHLPH_ELE,2041,0
RE1,PHL_INDU_OTHLPH_ELE,2042,0
RE1,PHL_INDU_OTHLPH_ELE,2043,0
RE1,PHL_INDU_OTHLPH_ELE,2044,0
RE1,PHL_INDU_OTHLPH_ELE,2045,0
RE1,PHL_INDU_OTHLPH_ELE,2046,0
RE1,PHL_INDU_OTHLPH_ELE,2047,0
RE1,PHL_INDU_OTHLPH_ELE,2048,0
RE1,PHL_INDU_OTHLPH_ELE,2049,0
RE1,PHL_INDU_OTHLPH_ELE,2050,0
RE1,PHL_INDU_OTHLPH_ELE,2051,0
RE1,PHL_INDU_OTHLPH_ELE,2052,0
RE1,PHL_INDU_OTHLPH_ELE,2053,0
RE1,PHL_INDU_OTHLPH_COAL,2020,48.5007
RE1,PHL_INDU_OTHLPH_COAL,2021,110.0822
RE1,PHL_INDU_OTHLPH_COAL,2022,141.9018
RE1,PHL_INDU_OTHLPH_COAL,2023,141.3604
RE1,PHL_INDU_OTHLPH_COAL,2024,147.0637
RE1,PHL_INDU_OTHLPH_COAL,2025,146.5115
RE1,PHL_INDU_OTHLPH_COAL,2026,152.4198
RE1,PHL_INDU_OTHLPH_COAL,2027,155.2032
RE1,PHL_INDU_OTHLPH_COAL,2028,157.9735
RE1,PHL_INDU_OTHLPH_COAL,2029,160.7318
RE1,PHL_INDU_OTHLPH_COAL,2030,163.2323
RE1,PHL_INDU_OTHLPH_COAL,2031,166.3866
RE1,PHL_INDU_OTHLPH_COAL,2032,169.5184
RE1,PHL_INDU_OTHLPH_COAL,2033,172.6331
RE1,PHL_INDU_OTHLPH_COAL,2034,175.7353
RE1,PHL_INDU_OTHLPH_COAL,2035,178.8292
RE1,PHL_INDU_OTHLPH_COAL,2036,182.6014
