r,t,y,CapitalInvestment
RE1,PHL_INDU_OTHLPH_BIOM,2030,0
RE1,PHL_INDU_OTHLPH_BIOM,2031,0
RE1,PHL_INDU_OTHLPH_BIOM,2032,0
RE1,PHL_INDU_OTHLPH_BIOM,2033,0
RE1,PHL_INDU_OTHLPH_BIOM,2034,0
RE1,PHL_INDU_OTHLPH_BIOM,2035,0
RE1,PHL_INDU_OTHLPH_BIOM,2036,0
RE1,PHL_INDU_OTHLPH_BIOM,2037,0
RE1,PHL_INDU_OTHLPH_BIOM,2038,0
RE1,PHL_INDU_OTHLPH_BIOM,2039,0
RE1,PHL_INDU_OTHLPH_BIOM,2040,0
RE1,PHL_INDU_OTHLPH_BIOM,2041,0
RE1,PHL_INDU_OTHLPH_BIOM,2042,0
RE1,PHL_INDU_OTHLPH_BIOM,2043,0
RE1,PHL_INDU_OTHLPH_BIOM,2044,0
RE1,PHL_INDU_OTHLPH_BIOM,2045,0
RE1,PHL_INDU_OTHLPH_BIOM,2046,0
RE1,PHL_INDU_OTHLPH_BIOM,2047,0
RE1,PHL_INDU_OTHLPH_BIOM,2048,0
RE1,PHL_INDU_OTHLPH_BIOM,2049,0
RE1,PHL_INDU_OTHLPH_BIOM,2050,0
RE1,PHL_INDU_OTHLPH_BIOM,2051,0
RE1,PHL_INDU_OTHLPH_BIOM,2052,0
RE1,PHL_INDU_OTHLPH_BIOM,2053,0
RE1,PHL_INDU_OTHHPH_OIL,2020,447.8194
RE1,PHL_INDU_OTHHPH_OIL,2021,0
RE1,PHL_INDU_OTHHPH_OIL,2022,0
RE1,PHL_INDU_OTHHPH_OIL,2023,0
RE1,PHL_INDU_OTHHPH_OIL,2024,0
RE1,PHL_INDU_OTHHPH_OIL,2025,0
RE1,PHL_INDU_OTHHPH_OIL,2026,0
RE1,PHL_INDU_OTHHPH_OIL,2027,0
RE1,PHL_INDU_OTHHPH_OIL,2028,0
RE1,PHL_INDU_OTHHPH_OIL,2029,0
RE1,PHL_INDU_OTHHPH_OIL,2030,0
RE1,PHL_INDU_OTHHPH_OIL,2031,0
RE1,PHL_INDU_OTHHPH_OIL,2032,0
RE1,PHL_INDU_OTHHPH_OIL,2033,0
RE1,PHL_INDU_OTHHPH_OIL,2034,0
RE1,PHL_INDU_OTHHPH_OIL,2035,0
RE1,PHL_INDU_OTHHPH_OIL,2036,0
RE1,PHL_INDU_OTHHPH_OIL,2037,0
RE1,PHL_INDU_OTHHPH_OIL,2038,0
RE1,PHL_INDU_OTHHPH_OIL,2039,0
RE1,PHL_INDU_OTHHPH_OIL,2040,0
RE1,PHL_INDU_OTHHPH_OIL,2041,0
RE1,PHL_INDU_OTHHPH_OIL,2042,0
RE1,PHL_INDU_OTHHPH_OIL,2043,0
RE1,PHL_INDU_OTHHPH_OIL,2044,0
RE1,PHL_INDU_OTHHPH_OIL,2045,0
RE1,PHL_INDU_OTHHPH_OIL,2046,0
RE1,PHL_INDU_OTHHPH_OIL,2047,0
RE1,PHL_INDU_OTHHPH_OIL,2048,0
RE1,PHL_INDU_OTHHPH_OIL,2049,0
RE1,PHL_INDU_OTHHPH_OIL,2050,0
RE1,PHL_INDU_OTHHPH_OIL,2051,0
RE1,PHL_INDU_OTHHPH_OIL,2052,0
RE1,PHL_INDU_OTHHPH_OIL,2053,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2020,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2021,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2022,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2023,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2024,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2025,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2026,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2027,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2028,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2029,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2030,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2031,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2032,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2033,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2034,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2035,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2036,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2037,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2038,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2039,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2040,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2041,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2042,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2043,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2044,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2045,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2046,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2047,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2048,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2049,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2050,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2051,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2052,0
RE1,PHL_INDU_OTHHPH_NG_CCS,2053,0
RE1,PHL_INDU_OTHHPH_NG,2020,3.5387
RE1,PHL_INDU_OTHHPH_NG,2021,0
RE1,PHL_INDU_OTHHPH_NG,2022,0
RE1,PHL_INDU_OTHHPH_NG,2023,0
RE1,PHL_INDU_OTHHPH_NG,2024,0
RE1,PHL_INDU_OTHHPH_NG,2025,0
RE1,PHL_INDU_OTHHPH_NG,2026,0
RE1,PHL_INDU_OTHHPH_NG,2027,0
RE1,PHL_INDU_OTHHPH_NG,2028,0
RE1,PHL_INDU_OTHHPH_NG,2029,0
RE1,PHL_INDU_OTHHPH_NG,2030,0
RE1,PHL_INDU_OTHHPH_NG,2031,0
RE1,PHL_INDU_OTHHPH_NG,2032,0
RE1,PHL_INDU_OTHHPH_NG,2033,0
RE1,PHL_INDU_OTHHPH_NG,2034,0
RE1,PHL_INDU_OTHHPH_NG,2035,0
RE1,PHL_INDU_OTHHPH_NG,2036,0
RE1,PHL_INDU_OTHHPH_NG,2037,0
RE1,PHL_INDU_OTHHPH_NG,2038,0
RE1,PHL_INDU_OTHHPH_NG,2039,0
RE1,PHL_INDU_OTHHPH_NG,2040,0
RE1,PHL_INDU_OTHHPH_NG,2041,0
RE1,PHL_INDU_OTHHPH_NG,2042,0
RE1,PHL_INDU_OTHHPH_NG,2043,0
RE1,PHL_INDU_OTHHPH_NG,2044,0
RE1,PHL_INDU_OTHHPH_NG,2045,0
RE1,PHL_INDU_OTHHPH_NG,2046,0
RE1,PHL_INDU_OTHHPH_NG,2047,0
RE1,PHL_INDU_OTHHPH_NG,2048,0
RE1,PHL_INDU_OTHHPH_NG,2049,0
RE1,PHL_INDU_OTHHPH_NG,2050,0
RE1,PHL_INDU_OTHHPH_NG,2051,0
RE1,PHL_INDU_OTHHPH_NG,2052,0
RE1,PHL_INDU_OTHHPH_NG,2053,0
RE1,PHL_INDU_OTHHPH_H2,2020,0
RE1,PHL_INDU_OTHHPH_H2,2021,0
RE1,PHL_INDU_OTHHPH_H2,2022,0
RE1,PHL_INDU_OTHHPH_H2,2023,0
RE1,PHL_INDU_OTHHPH_H2,2024,0
RE1,PHL_INDU_OTHHPH_H2,2025,0
RE1,PHL_INDU_OTHHPH_H2,2026,0
RE1,PHL_INDU_OTHHPH_H2,2027,0
RE1,PHL_INDU_OTHHPH_H2,2028,0
RE1,PHL_INDU_OTHHPH_H2,2029,0
RE1,PHL_INDU_OTHHPH_H2,2030,0
RE1,PHL_INDU_OTHHPH_H2,2031,0
RE1,PHL_INDU_OTHHPH_H2,2032,0
RE1,PHL_INDU_OTHHPH_H2,2033,0
RE1,PHL_INDU_OTHHPH_H2,2034,0
RE1,PHL_INDU_OTHHPH_H2,2035,0
RE1,PHL_INDU_OTHHPH_H2,2036,0
RE1,PHL_INDU_OTHHPH_H2,2037,0
RE1,PHL_INDU_OTHHPH_H2,2038,0
RE1,PHL_INDU_OTHHPH_H2,2039,0
RE1,PHL_INDU_OTHHPH_H2,2040,0
RE1,PHL_INDU_OTHHPH_H2,2041,0
RE1,PHL_INDU_OTHHPH_H2,2042,0
RE1,PHL_INDU_OTHHPH_H2,2043,0
RE1,PHL_INDU_OTHHPH_H2,2044,0
RE1,PHL_INDU_OTHHPH_H2,2045,0
RE1,PHL_INDU_OTHHPH_H2,2046,0
RE1,PHL_INDU_OTHHPH_H2,2047,0
RE1,PHL_INDU_OTHHPH_H2,2048,0
RE1,PHL_INDU_OTHHPH_H2,2049,0
RE1,PHL_INDU_OTHHPH_H2,2050,0
RE1,PHL_INDU_OTHHPH_H2,2051,0
RE1,PHL_INDU_OTHHPH_H2,2052,0
RE1,PHL_INDU_OTHHPH_H2,2053,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2020,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2021,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2022,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2023,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2024,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2025,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2026,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2027,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2028,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2029,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2030,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2031,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2032,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2033,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2034,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2035,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2036,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2037,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2038,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2039,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2040,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2041,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2042,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2043,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2044,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2045,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2046,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2047,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2048,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2049,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2050,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2051,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2052,0
RE1,PHL_INDU_OTHHPH_COAL_CCS,2053,0
RE1,PHL_INDU_OTHHPH_COAL,2020,690.8353
RE1,PHL_INDU_OTHHPH_COAL,2021,1347.0118
RE1,PHL_INDU_OTHHPH_COAL,2022,46.3452
RE1,PHL_INDU_OTHHPH_COAL,2023,0
RE1,PHL_INDU_OTHHPH_COAL,2024,91.6587
RE1,PHL_INDU_OTHHPH_COAL,2025,0
RE1,PHL_INDU_OTHHPH_COAL,2026,94.4191
RE1,PHL_INDU_OTHHPH_COAL,2027,48.8245
RE1,PHL_INDU_OTHHPH_COAL,2028,48.5908
RE1,PHL_INDU_OTHHPH_COAL,2029,48.367
RE1,PHL_INDU_OTHHPH_COAL,2030,47.6982
RE1,PHL_INDU_OTHHPH_COAL,2031,53.8005
RE1,PHL_INDU_OTHHPH_COAL,2032,53.5821
RE1,PHL_INDU_OTHHPH_COAL,2033,53.3752
RE1,PHL_INDU_OTHHPH_COAL,2034,53.1796
RE1,PHL_INDU_OTHHPH_COAL,2035,52.9952
RE1,PHL_INDU_OTHHPH_COAL,2036,62.6242
RE1,PHL_INDU_OTHHPH_COAL,2037,62.431
RE1,PHL_INDU_OTHHPH_COAL,2038,62.2499
RE1,PHL_INDU_OTHHPH_COAL,2039,62.0804
RE1,PHL_INDU_OTHHPH_COAL,2040,61.3313
RE1,PHL_INDU_OTHHPH_COAL,2041,71.0457
RE1,PHL_INDU_OTHHPH_COAL,2042,70.9032
RE1,PHL_INDU_OTHHPH_COAL,2043,70.8197
RE1,PHL_INDU_OTHHPH_COAL,2044,69.5449
RE1,PHL_INDU_OTHHPH_COAL,2045,685.5364
RE1,PHL_INDU_OTHHPH_COAL,2046,1286.0039
RE1,PHL_INDU_OTHHPH_COAL,2047,120.6998
RE1,PHL_INDU_OTHHPH_COAL,2048,78.8955
RE1,PHL_INDU_OTHHPH_COAL,2049,162.0874
RE1,PHL_INDU_OTHHPH_COAL,2050,78.1311
RE1,PHL_INDU_OTHHPH_COAL,2051,171.8258
RE1,PHL_INDU_OTHHPH_COAL,2052,130.555
RE1,PHL_INDU_OTHHPH_COAL,2053,130.555
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2020,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2021,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2022,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2023,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2024,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2025,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2026,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2027,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2028,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2029,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2030,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2031,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2032,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2033,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2034,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2035,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2036,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2037,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2038,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2039,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2040,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2041,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2042,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2043,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2044,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2045,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2046,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2047,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2048,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2049,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2050,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2051,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2052,0
RE1,PHL_INDU_OTHHPH_BIOM_CCS,2053,0
RE1,PHL_INDU_OTHHPH_BIOM,2020,349.9581
RE1,PHL_INDU_OTHHPH_BIOM,2021,0
RE1,PHL_INDU_OTHHPH_BIOM,2022,0
RE1,PHL_INDU_OTHHPH_BIOM,2023,0
RE1,PHL_INDU_OTHHPH_BIOM,2024,0
RE1,PHL_INDU_OTHHPH_BIOM,2025,0
RE1,PHL_INDU_OTHHPH_BIOM,2026,0
RE1,PHL_INDU_OTHHPH_BIOM,2027,0
RE1,PHL_INDU_OTHHPH_BIOM,2028,0
RE1,PHL_INDU_OTHHPH_BIOM,2029,0
RE1,PHL_INDU_OTHHPH_BIOM,2030,0
RE1,PHL_INDU_OTHHPH_BIOM,2031,0
RE1,PHL_INDU_OTHHPH_BIOM,2032,0
RE1,PHL_INDU_OTHHPH_BIOM,2033,0
RE1,PHL_INDU_OTHHPH_BIOM,2034,0
RE1,PHL_INDU_OTHHPH_BIOM,2035,0
RE1,PHL_INDU_OTHHPH_BIOM,2036,0
RE1,PHL_INDU_OTHHPH_BIOM,2037,0
RE1,PHL_INDU_OTHHPH_BIOM,2038,0
RE1,PHL_INDU_OTHHPH_BIOM,2039,0
RE1,PHL_INDU_OTHHPH_BIOM,2040,0
RE1,PHL_INDU_OTHHPH_BIOM,2041,0
RE1,PHL_INDU_OTHHPH_BIOM,2042,0
RE1,PHL_INDU_OTHHPH_BIOM,2043,0
RE1,PHL_INDU_OTHHPH_BIOM,2044,0
RE1,PHL_INDU_OTHHPH_BIOM,2045,0
RE1,PHL_INDU_OTHHPH_BIOM,2046,0
RE1,PHL_INDU_OTHHPH_BIOM,2047,0
RE1,PHL_INDU_OTHHPH_BIOM,2048,0
RE1,PHL_INDU_OTHHPH_BIOM,2049,0
RE1,PHL_INDU_OTHHPH_BIOM,2050,0
RE1,PHL_INDU_OTHHPH_BIOM,2051,0
RE1,PHL_INDU_OTHHPH_BIOM,2052,0
RE1,PHL_INDU_OTHHPH_BIOM,2053,0
RE1,PHL_POW_TD_INDU,2020,0
RE1,PHL_POW_TD_INDU,2021,0
RE1,PHL_POW_TD_INDU,2022,0
RE1,PHL_POW_TD_INDU,2023,0
RE1,PHL_POW_TD_INDU,2024,0
RE1,PHL_POW_TD_INDU,2025,0
RE1,PHL_POW_TD_INDU,2026,0
RE1,PHL_POW_TD_INDU,2027,0
RE1,PHL_POW_TD_INDU,2028,0
RE1,PHL_POW_TD_INDU,2029,0
RE1,PHL_POW_TD_INDU,2030,0
RE1,PHL_POW_TD_INDU,2031,0
RE1,PHL_POW_TD_INDU,2032,0
RE1,PHL_POW_TD_INDU,2033,0
RE1,PHL_POW_TD_INDU,2034,0
RE1,PHL_POW_TD_INDU,2035,0
RE1,PHL_POW_TD_INDU,2036,0
RE1,PHL_POW_TD_INDU,2037,0
RE1,PHL_POW_TD_INDU,2038,0
RE1,PHL_POW_TD_INDU,2039,0
RE1,PHL_POW_TD_INDU,2040,0
RE1,PHL_POW_TD_INDU,2041,0
RE1,PHL_POW_TD_INDU,2042,0
RE1,PHL_POW_TD_INDU,2043,0
RE1,PHL_POW_TD_INDU,2044,0
RE1,PHL_POW_TD_INDU,2045,0
RE1,PHL_POW_TD_INDU,2046,0
RE1,PHL_POW_TD_INDU,2047,0
RE1,PHL_POW_TD_INDU,2048,0
RE1,PHL_POW_TD_INDU,2049,0
RE1,PHL_POW_TD_INDU,2050,0
RE1,PHL_POW_TD_INDU,2051,0
RE1,PHL_POW_TD_INDU,2052,0
RE1,PHL_POW_TD_INDU,2053,0
RE1,PHL_TRA_SHIP_AMMO,2020,0
RE1,PHL_TRA_SHIP_AMMO,2021,0
RE1,PHL_TRA_SHIP_AMMO,2022,0
RE1,PHL_TRA_SHIP_AMMO,2023,0
RE1,PHL_TRA_SHIP_AMMO,2024,0
RE1,PHL_TRA_SHIP_AMMO,2025,0
RE1,PHL_TRA_SHIP_AMMO,2026,0
RE1,PHL_TRA_SHIP_AMMO,2027,0
RE1,PHL_TRA_SHIP_AMMO,2028,0
RE1,PHL_TRA_SHIP_AMMO,2029,0
RE1,PHL_TRA_SHIP_AMMO,2030,0
RE1,PHL_TRA_SHIP_AMMO,2031,0
RE1,PHL_TRA_SHIP_AMMO,2032,0
RE1,PHL_TRA_SHIP_AMMO,2033,0
RE1,PHL_TRA_SHIP_AMMO,2034,0
RE1,PHL_TRA_SHIP_AMMO,2035,0
RE1,PHL_TRA_SHIP_AMMO,2036,0
RE1,PHL_TRA_SHIP_AMMO,2037,0
RE1,PHL_TRA_SHIP_AMMO,2038,0
RE1,PHL_TRA_SHIP_AMMO,2039,0
RE1,PHL_TRA_SHIP_AMMO,2040,0
RE1,PHL_TRA_SHIP_AMMO,2041,0
RE1,PHL_TRA_SHIP_AMMO,2042,0
RE1,PHL_TRA_SHIP_AMMO,2043,0
RE1,PHL_TRA_SHIP_AMMO,2044,0
RE1,PHL_TRA_SHIP_AMMO,2045,0
RE1,PHL_TRA_SHIP_AMMO,2046,0
RE1,PHL_TRA_SHIP_AMMO,2047,0
RE1,PHL_TRA_SHIP_AMMO,2048,0
RE1,PHL_TRA_SHIP_AMMO,2049,0
RE1,PHL_TRA_SHIP_AMMO,2050,0
RE1,PHL_TRA_SHIP_AMMO,2051,0
RE1,PHL_TRA_SHIP_AMMO,2052,0
RE1,PHL_TRA_SHIP_AMMO,2053,0
RE1,PHL_TRA_SHIP_LIQ,2020,0
RE1,PHL_TRA_SHIP_LIQ,2021,20962766
RE1,PHL_TRA_SHIP_LIQ,2022,20967998
RE1,PHL_TRA_SHIP_LIQ,2023,20967598
RE1,PHL_TRA_SHIP_LIQ,2024,20946630
RE1,PHL_TRA_SHIP_LIQ,2025,20890017
RE1,PHL_TRA_SHIP_LIQ,2026,22526704
RE1,PHL_TRA_SHIP_LIQ,2027,22400432
RE1,PHL_TRA_SHIP_LIQ,2028,22176428
RE1,PHL_TRA_SHIP_LIQ,2029,21894182
RE1,PHL_TRA_SHIP_LIQ,2030,22760797
RE1,PHL_TRA_SHIP_LIQ,2031,23779197
RE1,PHL_TRA_SHIP_LIQ,2032,23778797
RE1,PHL_TRA_SHIP_LIQ,2033,23541405
RE1,PHL_TRA_SHIP_LIQ,2034,23074111
RE1,PHL_TRA_SHIP_LIQ,2035,22535166
RE1,PHL_TRA_SHIP_LIQ,2036,23100543
RE1,PHL_TRA_SHIP_LIQ,2037,22275169
RE1,PHL_TRA_SHIP_LIQ,2038,21384163
RE1,PHL_TRA_SHIP_LIQ,2039,26651942
RE1,PHL_TRA_SHIP_LIQ,2040,0
RE1,PHL_TRA_SHIP_LIQ,2041,38627163
RE1,PHL_TRA_SHIP_LIQ,2042,34769515
RE1,PHL_TRA_SHIP_LIQ,2043,31291915
RE1,PHL_TRA_SHIP_LIQ,2044,28162724
RE1,PHL_TRA_SHIP_LIQ,2045,25346714
RE1,PHL_TRA_SHIP_LIQ,2046,24547138
RE1,PHL_TRA_SHIP_LIQ,2047,22113469
RE1,PHL_TRA_SHIP_LIQ,2048,19902314
RE1,PHL_TRA_SHIP_LIQ,2049,35823992
RE1,PHL_TRA_SHIP_LIQ,2050,0
RE1,PHL_TRA_SHIP_LIQ,2051,0
RE1,PHL_TRA_SHIP_LIQ,2052,0
RE1,PHL_TRA_SHIP_LIQ,2053,0
RE1,PHL_TRA_RAILF_H2,2020,0
RE1,PHL_TRA_RAILF_H2,2021,0
RE1,PHL_TRA_RAILF_H2,2022,0
RE1,PHL_TRA_RAILF_H2,2023,0
RE1,PHL_TRA_RAILF_H2,2024,0
RE1,PHL_TRA_RAILF_H2,2025,0
RE1,PHL_TRA_RAILF_H2,2026,0
RE1,PHL_TRA_RAILF_H2,2027,0
RE1,PHL_TRA_RAILF_H2,2028,0
RE1,PHL_TRA_RAILF_H2,2029,0
RE1,PHL_TRA_RAILF_H2,2030,0
RE1,PHL_TRA_RAILF_H2,2031,0
RE1,PHL_TRA_RAILF_H2,2032,0
RE1,PHL_TRA_RAILF_H2,2033,0
RE1,PHL_TRA_RAILF_H2,2034,0
RE1,PHL_TRA_RAILF_H2,2035,0
RE1,PHL_TRA_RAILF_H2,2036,0
RE1,PHL_TRA_RAILF_H2,2037,0
RE1,PHL_TRA_RAILF_H2,2038,0
RE1,PHL_TRA_RAILF_H2,2039,0
RE1,PHL_TRA_RAILF_H2,2040,0
RE1,PHL_TRA_RAILF_H2,2041,0
RE1,PHL_TRA_RAILF_H2,2042,0
RE1,PHL_TRA_RAILF_H2,2043,0
RE1,PHL_TRA_RAILF_H2,2044,0
RE1,PHL_TRA_RAILF_H2,2045,0
RE1,PHL_TRA_RAILF_H2,2046,0
RE1,PHL_TRA_RAILF_H2,2047,0
RE1,PHL_TRA_RAILF_H2,2048,0
RE1,PHL_TRA_RAILF_H2,2049,0
RE1,PHL_TRA_RAILF_H2,2050,0
RE1,PHL_TRA_RAILF_H2,2051,0
RE1,PHL_TRA_RAILF_H2,2052,0
RE1,PHL_TRA_RAILF_H2,2053,0
RE1,PHL_TRA_RAILF_LIQ,2020,0
RE1,PHL_TRA_RAILF_LIQ,2021,0
RE1,PHL_TRA_RAILF_LIQ,2022,16
RE1,PHL_TRA_RAILF_LIQ,2023,0
RE1,PHL_TRA_RAILF_LIQ,2024,16
RE1,PHL_TRA_RAILF_LIQ,2025,2.2355
RE1,PHL_TRA_RAILF_LIQ,2026,16
RE1,PHL_TRA_RAILF_LIQ,2027,16
RE1,PHL_TRA_RAILF_LIQ,2028,0
RE1,PHL_TRA_RAILF_LIQ,2029,17.4882
RE1,PHL_TRA_RAILF_LIQ,2030,20.2475
RE1,PHL_TRA_RAILF_LIQ,2031,11.7525
RE1,PHL_TRA_RAILF_LIQ,2032,0
RE1,PHL_TRA_RAILF_LIQ,2033,18.1237
RE1,PHL_TRA_RAILF_LIQ,2034,16
RE1,PHL_TRA_RAILF_LIQ,2035,16
RE1,PHL_TRA_RAILF_LIQ,2036,29.1046
RE1,PHL_TRA_RAILF_LIQ,2037,13.0571
RE1,PHL_TRA_RAILF_LIQ,2038,13.0713
RE1,PHL_TRA_RAILF_LIQ,2039,29.0429
RE1,PHL_TRA_RAILF_LIQ,2040,37.8766
RE1,PHL_TRA_RAILF_LIQ,2041,16
RE1,PHL_TRA_RAILF_LIQ,2042,48
RE1,PHL_TRA_RAILF_LIQ,2043,32
RE1,PHL_TRA_RAILF_LIQ,2044,32
RE1,PHL_TRA_RAILF_LIQ,2045,34.2355
RE1,PHL_TRA_RAILF_LIQ,2046,48
RE1,PHL_TRA_RAILF_LIQ,2047,48
RE1,PHL_TRA_RAILF_LIQ,2048,32
RE1,PHL_TRA_RAILF_LIQ,2049,49.4882
RE1,PHL_TRA_RAILF_LIQ,2050,52.2475
RE1,PHL_TRA_RAILF_LIQ,2051,59.7525
RE1,PHL_TRA_RAILF_LIQ,2052,32
RE1,PHL_TRA_RAILF_LIQ,2053,66.1237
RE1,PHL_TRA_RAILF_ELE,2020,30.4
RE1,PHL_TRA_RAILF_ELE,2021,0
RE1,PHL_TRA_RAILF_ELE,2022,0
RE1,PHL_TRA_RAILF_ELE,2023,0
RE1,PHL_TRA_RAILF_ELE,2024,0
RE1,PHL_TRA_RAILF_ELE,2025,0
RE1,PHL_TRA_RAILF_ELE,2026,0
RE1,PHL_TRA_RAILF_ELE,2027,0
RE1,PHL_TRA_RAILF_ELE,2028,0
RE1,PHL_TRA_RAILF_ELE,2029,0
RE1,PHL_TRA_RAILF_ELE,2030,0
RE1,PHL_TRA_RAILF_ELE,2031,0
RE1,PHL_TRA_RAILF_ELE,2032,0
RE1,PHL_TRA_RAILF_ELE,2033,0
RE1,PHL_TRA_RAILF_ELE,2034,0
RE1,PHL_TRA_RAILF_ELE,2035,0
RE1,PHL_TRA_RAILF_ELE,2036,0
RE1,PHL_TRA_RAILF_ELE,2037,0
RE1,PHL_TRA_RAILF_ELE,2038,0
RE1,PHL_TRA_RAILF_ELE,2039,0
RE1,PHL_TRA_RAILF_ELE,2040,0
RE1,PHL_TRA_RAILF_ELE,2041,0
RE1,PHL_TRA_RAILF_ELE,2042,0
RE1,PHL_TRA_RAILF_ELE,2043,0
RE1,PHL_TRA_RAILF_ELE,2044,0
RE1,PHL_TRA_RAILF_ELE,2045,0
RE1,PHL_TRA_RAILF_ELE,2046,0
