r,t,y,AnnualFixedOperatingCost
RE1,PHL_POW_PP_NUSMR,2041,1899.0763
RE1,PHL_POW_PP_NUSMR,2042,2075.6492
RE1,PHL_POW_PP_NUSMR,2043,2193.5846
RE1,PHL_POW_PP_NUSMR,2044,2372.6144
RE1,PHL_POW_PP_NUSMR,2045,2604.5081
RE1,PHL_POW_PP_NUSMR,2046,3014.5286
RE1,PHL_POW_PP_NUSMR,2047,3478.0369
RE1,PHL_POW_PP_NUSMR,2048,3783.9623
RE1,PHL_POW_PP_NUSMR,2049,4211.5489
RE1,PHL_POW_PP_NUSMR,2050,4436.4241
RE1,PHL_POW_PP_NUSMR,2051,4729.0865
RE1,PHL_POW_PP_NUSMR,2052,5260.6399
RE1,PHL_POW_PP_NUSMR,2053,5260.6399
RE1,PHL_POW_PP_NU,2020,0.0
RE1,PHL_POW_PP_NU,2021,0.0
RE1,PHL_POW_PP_NU,2022,0.0
RE1,PHL_POW_PP_NU,2023,0.0
RE1,PHL_POW_PP_NU,2024,0.0
RE1,PHL_POW_PP_NU,2025,0.0
RE1,PHL_POW_PP_NU,2026,0.0
RE1,PHL_POW_PP_NU,2027,0.0
RE1,PHL_POW_PP_NU,2028,0.0
RE1,PHL_POW_PP_NU,2029,0.0
RE1,PHL_POW_PP_NU,2030,0.0
RE1,PHL_POW_PP_NU,2031,0.0
RE1,PHL_POW_PP_NU,2032,0.0
RE1,PHL_POW_PP_NU,2033,0.0
RE1,PHL_POW_PP_NU,2034,0.0
RE1,PHL_POW_PP_NU,2035,0.0
RE1,PHL_POW_PP_NU,2036,0.0
RE1,PHL_POW_PP_NU,2037,0.0
RE1,PHL_POW_PP_NU,2038,0.0
RE1,PHL_POW_PP_NU,2039,0.0
RE1,PHL_POW_PP_NU,2040,0.0
RE1,PHL_POW_PP_NU,2041,0.0
RE1,PHL_POW_PP_NU,2042,0.0
RE1,PHL_POW_PP_NU,2043,0.0
RE1,PHL_POW_PP_NU,2044,0.0
RE1,PHL_POW_PP_NU,2045,0.0
RE1,PHL_POW_PP_NU,2046,0.0
RE1,PHL_POW_PP_NU,2047,0.0
RE1,PHL_POW_PP_NU,2048,0.0
RE1,PHL_POW_PP_NU,2049,0.0
RE1,PHL_POW_PP_NU,2050,0.0
RE1,PHL_POW_PP_NU,2051,0.0
RE1,PHL_POW_PP_NU,2052,0.0
RE1,PHL_POW_PP_NU,2053,0.0
RE1,PHL_POW_PP_NGCC_CCS,2020,0.0
RE1,PHL_POW_PP_NGCC_CCS,2021,0.0
RE1,PHL_POW_PP_NGCC_CCS,2022,0.0
RE1,PHL_POW_PP_NGCC_CCS,2023,0.0
RE1,PHL_POW_PP_NGCC_CCS,2024,0.0
RE1,PHL_POW_PP_NGCC_CCS,2025,0.0
RE1,PHL_POW_PP_NGCC_CCS,2026,0.0
RE1,PHL_POW_PP_NGCC_CCS,2027,0.0
RE1,PHL_POW_PP_NGCC_CCS,2028,0.0
RE1,PHL_POW_PP_NGCC_CCS,2029,0.0
RE1,PHL_POW_PP_NGCC_CCS,2030,0.0
RE1,PHL_POW_PP_NGCC_CCS,2031,0.0
RE1,PHL_POW_PP_NGCC_CCS,2032,0.0
RE1,PHL_POW_PP_NGCC_CCS,2033,0.0
RE1,PHL_POW_PP_NGCC_CCS,2034,0.0
RE1,PHL_POW_PP_NGCC_CCS,2035,0.0
RE1,PHL_POW_PP_NGCC_CCS,2036,0.0
RE1,PHL_POW_PP_NGCC_CCS,2037,0.0
RE1,PHL_POW_PP_NGCC_CCS,2038,0.0
RE1,PHL_POW_PP_NGCC_CCS,2039,0.0
RE1,PHL_POW_PP_NGCC_CCS,2040,0.0
RE1,PHL_POW_PP_NGCC_CCS,2041,0.0
RE1,PHL_POW_PP_NGCC_CCS,2042,0.0
RE1,PHL_POW_PP_NGCC_CCS,2043,0.0
RE1,PHL_POW_PP_NGCC_CCS,2044,0.0
RE1,PHL_POW_PP_NGCC_CCS,2045,0.0
RE1,PHL_POW_PP_NGCC_CCS,2046,0.0
RE1,PHL_POW_PP_NGCC_CCS,2047,0.0
RE1,PHL_POW_PP_NGCC_CCS,2048,0.0
RE1,PHL_POW_PP_NGCC_CCS,2049,0.0
RE1,PHL_POW_PP_NGCC_CCS,2050,0.0
RE1,PHL_POW_PP_NGCC_CCS,2051,0.0
RE1,PHL_POW_PP_NGCC_CCS,2052,0.0
RE1,PHL_POW_PP_NGCC_CCS,2053,0.0
RE1,PHL_POW_PP_NGCC,2020,0.0
RE1,PHL_POW_PP_NGCC,2021,0.0
RE1,PHL_POW_PP_NGCC,2022,0.0
RE1,PHL_POW_PP_NGCC,2023,0.0
RE1,PHL_POW_PP_NGCC,2024,0.0
RE1,PHL_POW_PP_NGCC,2025,19.0192
RE1,PHL_POW_PP_NGCC,2026,19.0192
RE1,PHL_POW_PP_NGCC,2027,19.0192
RE1,PHL_POW_PP_NGCC,2028,19.0192
RE1,PHL_POW_PP_NGCC,2029,19.0192
RE1,PHL_POW_PP_NGCC,2030,19.0192
RE1,PHL_POW_PP_NGCC,2031,19.0192
RE1,PHL_POW_PP_NGCC,2032,19.0192
RE1,PHL_POW_PP_NGCC,2033,19.0192
RE1,PHL_POW_PP_NGCC,2034,19.0192
RE1,PHL_POW_PP_NGCC,2035,19.0192
RE1,PHL_POW_PP_NGCC,2036,19.0192
RE1,PHL_POW_PP_NGCC,2037,19.0192
RE1,PHL_POW_PP_NGCC,2038,19.0192
RE1,PHL_POW_PP_NGCC,2039,59.6636
RE1,PHL_POW_PP_NGCC,2040,120.2037
RE1,PHL_POW_PP_NGCC,2041,131.4899
RE1,PHL_POW_PP_NGCC,2042,143.8632
RE1,PHL_POW_PP_NGCC,2043,162.3835
RE1,PHL_POW_PP_NGCC,2044,174.5557
RE1,PHL_POW_PP_NGCC,2045,182.2507
RE1,PHL_POW_PP_NGCC,2046,199.9764
RE1,PHL_POW_PP_NGCC,2047,199.9764
RE1,PHL_POW_PP_NGCC,2048,199.9764
RE1,PHL_POW_PP_NGCC,2049,199.9764
RE1,PHL_POW_PP_NGCC,2050,217.4155
RE1,PHL_POW_PP_NGCC,2051,217.4155
RE1,PHL_POW_PP_NGCC,2052,223.9109
RE1,PHL_POW_PP_NGCC,2053,288.5407
RE1,PHL_POW_PP_HY_LA,2020,191.6825
RE1,PHL_POW_PP_HY_LA,2021,287.1673
RE1,PHL_POW_PP_HY_LA,2022,287.7616
RE1,PHL_POW_PP_HY_LA,2023,289.5109
RE1,PHL_POW_PP_HY_LA,2024,290.8266
RE1,PHL_POW_PP_HY_LA,2025,290.8266
RE1,PHL_POW_PP_HY_LA,2026,290.8266
RE1,PHL_POW_PP_HY_LA,2027,290.8266
RE1,PHL_POW_PP_HY_LA,2028,290.8266
RE1,PHL_POW_PP_HY_LA,2029,290.8266
RE1,PHL_POW_PP_HY_LA,2030,290.8266
RE1,PHL_POW_PP_HY_LA,2031,290.8266
RE1,PHL_POW_PP_HY_LA,2032,290.8266
RE1,PHL_POW_PP_HY_LA,2033,290.8266
RE1,PHL_POW_PP_HY_LA,2034,290.8266
RE1,PHL_POW_PP_HY_LA,2035,290.8266
RE1,PHL_POW_PP_HY_LA,2036,290.8266
RE1,PHL_POW_PP_HY_LA,2037,290.8266
RE1,PHL_POW_PP_HY_LA,2038,290.8266
RE1,PHL_POW_PP_HY_LA,2039,290.8266
RE1,PHL_POW_PP_HY_LA,2040,290.8266
RE1,PHL_POW_PP_HY_LA,2041,290.8266
RE1,PHL_POW_PP_HY_LA,2042,290.8266
RE1,PHL_POW_PP_HY_LA,2043,290.8266
RE1,PHL_POW_PP_HY_LA,2044,290.8266
RE1,PHL_POW_PP_HY_LA,2045,290.8266
RE1,PHL_POW_PP_HY_LA,2046,290.8266
RE1,PHL_POW_PP_HY_LA,2047,289.9744
RE1,PHL_POW_PP_HY_LA,2048,289.9744
RE1,PHL_POW_PP_HY_LA,2049,289.9744
RE1,PHL_POW_PP_HY_LA,2050,289.9744
RE1,PHL_POW_PP_HY_LA,2051,289.9744
RE1,PHL_POW_PP_HY_LA,2052,289.9744
RE1,PHL_POW_PP_HY_LA,2053,289.9744
RE1,PHL_POW_PP_H2,2020,0.0
RE1,PHL_POW_PP_H2,2021,0.0
RE1,PHL_POW_PP_H2,2022,0.0
RE1,PHL_POW_PP_H2,2023,0.0
RE1,PHL_POW_PP_H2,2024,0.0
RE1,PHL_POW_PP_H2,2025,0.0
RE1,PHL_POW_PP_H2,2026,0.0
RE1,PHL_POW_PP_H2,2027,0.0
RE1,PHL_POW_PP_H2,2028,0.0
RE1,PHL_POW_PP_H2,2029,0.0
RE1,PHL_POW_PP_H2,2030,0.0
RE1,PHL_POW_PP_H2,2031,0.0
RE1,PHL_POW_PP_H2,2032,0.0
RE1,PHL_POW_PP_H2,2033,0.0
RE1,PHL_POW_PP_H2,2034,0.0
RE1,PHL_POW_PP_H2,2035,0.0
RE1,PHL_POW_PP_H2,2036,0.0
RE1,PHL_POW_PP_H2,2037,0.0
RE1,PHL_POW_PP_H2,2038,0.0
RE1,PHL_POW_PP_H2,2039,0.0
RE1,PHL_POW_PP_H2,2040,0.0
RE1,PHL_POW_PP_H2,2041,0.0
RE1,PHL_POW_PP_H2,2042,0.0
RE1,PHL_POW_PP_H2,2043,0.0
RE1,PHL_POW_PP_H2,2044,0.0
RE1,PHL_POW_PP_H2,2045,0.0
RE1,PHL_POW_PP_H2,2046,0.0
RE1,PHL_POW_PP_H2,2047,0.0
RE1,PHL_POW_PP_H2,2048,0.0
RE1,PHL_POW_PP_H2,2049,0.0
RE1,PHL_POW_PP_H2,2050,0.0
RE1,PHL_POW_PP_H2,2051,0.0
RE1,PHL_POW_PP_H2,2052,0.0
RE1,PHL_POW_PP_H2,2053,0.0
RE1,PHL_POW_PP_COAL_CCS,2020,0.0
RE1,PHL_POW_PP_COAL_CCS,2021,0.0
RE1,PHL_POW_PP_COAL_CCS,2022,0.0
RE1,PHL_POW_PP_COAL_CCS,2023,0.0
RE1,PHL_POW_PP_COAL_CCS,2024,0.0
RE1,PHL_POW_PP_COAL_CCS,2025,0.0
RE1,PHL_POW_PP_COAL_CCS,2026,0.0
RE1,PHL_POW_PP_COAL_CCS,2027,0.0
RE1,PHL_POW_PP_COAL_CCS,2028,0.0
RE1,PHL_POW_PP_COAL_CCS,2029,0.0
RE1,PHL_POW_PP_COAL_CCS,2030,0.0
RE1,PHL_POW_PP_COAL_CCS,2031,0.0
RE1,PHL_POW_PP_COAL_CCS,2032,0.0
RE1,PHL_POW_PP_COAL_CCS,2033,0.0
RE1,PHL_POW_PP_COAL_CCS,2034,0.0
RE1,PHL_POW_PP_COAL_CCS,2035,0.0
RE1,PHL_POW_PP_COAL_CCS,2036,0.0
RE1,PHL_POW_PP_COAL_CCS,2037,0.0
RE1,PHL_POW_PP_COAL_CCS,2038,0.0
RE1,PHL_POW_PP_COAL_CCS,2039,0.0
RE1,PHL_POW_PP_COAL_CCS,2040,0.0
RE1,PHL_POW_PP_COAL_CCS,2041,0.0
RE1,PHL_POW_PP_COAL_CCS,2042,0.0
RE1,PHL_POW_PP_COAL_CCS,2043,0.0
RE1,PHL_POW_PP_COAL_CCS,2044,0.0
RE1,PHL_POW_PP_COAL_CCS,2045,0.0
RE1,PHL_POW_PP_COAL_CCS,2046,0.0
RE1,PHL_POW_PP_COAL_CCS,2047,0.0
RE1,PHL_POW_PP_COAL_CCS,2048,0.0
RE1,PHL_POW_PP_COAL_CCS,2049,0.0
RE1,PHL_POW_PP_COAL_CCS,2050,0.0
RE1,PHL_POW_PP_COAL_CCS,2051,0.0
RE1,PHL_POW_PP_COAL_CCS,2052,0.0
RE1,PHL_POW_PP_COAL_CCS,2053,0.0
RE1,PHL_POW_PP_COAL,2020,0.0
RE1,PHL_POW_PP_COAL,2021,32.877
RE1,PHL_POW_PP_COAL,2022,67.7675
RE1,PHL_POW_PP_COAL,2023,67.7675
RE1,PHL_POW_PP_COAL,2024,94.9761
RE1,PHL_POW_PP_COAL,2025,94.9761
RE1,PHL_POW_PP_COAL,2026,94.9761
RE1,PHL_POW_PP_COAL,2027,162.0602
RE1,PHL_POW_PP_COAL,2028,228.8892
RE1,PHL_POW_PP_COAL,2029,295.4003
RE1,PHL_POW_PP_COAL,2030,609.0243
RE1,PHL_POW_PP_COAL,2031,609.0243
RE1,PHL_POW_PP_COAL,2032,609.0243
RE1,PHL_POW_PP_COAL,2033,609.0243
RE1,PHL_POW_PP_COAL,2034,609.0243
RE1,PHL_POW_PP_COAL,2035,609.0243
RE1,PHL_POW_PP_COAL,2036,609.0243
RE1,PHL_POW_PP_COAL,2037,609.0243
RE1,PHL_POW_PP_COAL,2038,609.0243
RE1,PHL_POW_PP_COAL,2039,609.0243
RE1,PHL_POW_PP_COAL,2040,609.0243
RE1,PHL_POW_PP_COAL,2041,609.0243
RE1,PHL_POW_PP_COAL,2042,609.0243
RE1,PHL_POW_PP_COAL,2043,609.0243
RE1,PHL_POW_PP_COAL,2044,609.0243
RE1,PHL_POW_PP_COAL,2045,609.0243
RE1,PHL_POW_PP_COAL,2046,576.1472
RE1,PHL_POW_PP_COAL,2047,541.2568
RE1,PHL_POW_PP_COAL,2048,541.2568
RE1,PHL_POW_PP_COAL,2049,514.0482
RE1,PHL_POW_PP_COAL,2050,514.0482
RE1,PHL_POW_PP_COAL,2051,514.0482
RE1,PHL_POW_PP_COAL,2052,446.9641
RE1,PHL_POW_PP_COAL,2053,380.135
RE1,PHL_POW_PP_BIOM_CCS,2020,0.0
RE1,PHL_POW_PP_BIOM_CCS,2021,0.0
RE1,PHL_POW_PP_BIOM_CCS,2022,0.0
RE1,PHL_POW_PP_BIOM_CCS,2023,0.0
RE1,PHL_POW_PP_BIOM_CCS,2024,0.0
RE1,PHL_POW_PP_BIOM_CCS,2025,0.0
RE1,PHL_POW_PP_BIOM_CCS,2026,0.0
RE1,PHL_POW_PP_BIOM_CCS,2027,0.0
RE1,PHL_POW_PP_BIOM_CCS,2028,0.0
RE1,PHL_POW_PP_BIOM_CCS,2029,0.0
RE1,PHL_POW_PP_BIOM_CCS,2030,0.0
RE1,PHL_POW_PP_BIOM_CCS,2031,0.0
RE1,PHL_POW_PP_BIOM_CCS,2032,0.0
RE1,PHL_POW_PP_BIOM_CCS,2033,0.0
RE1,PHL_POW_PP_BIOM_CCS,2034,0.0
RE1,PHL_POW_PP_BIOM_CCS,2035,0.0
RE1,PHL_POW_PP_BIOM_CCS,2036,0.0
RE1,PHL_POW_PP_BIOM_CCS,2037,0.0
RE1,PHL_POW_PP_BIOM_CCS,2038,0.0
RE1,PHL_POW_PP_BIOM_CCS,2039,0.0
RE1,PHL_POW_PP_BIOM_CCS,2040,0.0
RE1,PHL_POW_PP_BIOM_CCS,2041,0.0
RE1,PHL_POW_PP_BIOM_CCS,2042,0.0
RE1,PHL_POW_PP_BIOM_CCS,2043,0.0
RE1,PHL_POW_PP_BIOM_CCS,2044,0.0
RE1,PHL_POW_PP_BIOM_CCS,2045,0.0
RE1,PHL_POW_PP_BIOM_CCS,2046,0.0
RE1,PHL_POW_PP_BIOM_CCS,2047,0.0
RE1,PHL_POW_PP_BIOM_CCS,2048,0.0
RE1,PHL_POW_PP_BIOM_CCS,2049,0.0
RE1,PHL_POW_PP_BIOM_CCS,2050,0.0
RE1,PHL_POW_PP_BIOM_CCS,2051,0.0
RE1,PHL_POW_PP_BIOM_CCS,2052,0.0
RE1,PHL_POW_PP_BIOM_CCS,2053,0.0
RE1,PHL_POW_GEO_OLD,2020,144.394
RE1,PHL_POW_GEO_OLD,2021,144.394
RE1,PHL_POW_GEO_OLD,2022,144.8195
RE1,PHL_POW_GEO_OLD,2023,140.8618
RE1,PHL_POW_GEO_OLD,2024,141.6349
RE1,PHL_POW_GEO_OLD,2025,145.7404
RE1,PHL_POW_GEO_OLD,2026,243.0334
RE1,PHL_POW_GEO_OLD,2027,243.0334
RE1,PHL_POW_GEO_OLD,2028,243.0334
RE1,PHL_POW_GEO_OLD,2029,243.0334
RE1,PHL_POW_GEO_OLD,2030,243.0334
RE1,PHL_POW_GEO_OLD,2031,243.0334
RE1,PHL_POW_GEO_OLD,2032,243.0334
RE1,PHL_POW_GEO_OLD,2033,226.9334
RE1,PHL_POW_GEO_OLD,2034,248.2686
RE1,PHL_POW_GEO_OLD,2035,459.4748
RE1,PHL_POW_GEO_OLD,2036,459.4748
RE1,PHL_POW_GEO_OLD,2037,459.4748
RE1,PHL_POW_GEO_OLD,2038,459.4748
RE1,PHL_POW_GEO_OLD,2039,459.4748
RE1,PHL_POW_GEO_OLD,2040,459.4748
RE1,PHL_POW_GEO_OLD,2041,459.4748
RE1,PHL_POW_GEO_OLD,2042,459.4748
RE1,PHL_POW_GEO_OLD,2043,459.4748
RE1,PHL_POW_GEO_OLD,2044,459.4748
RE1,PHL_POW_GEO_OLD,2045,459.4748
RE1,PHL_POW_GEO_OLD,2046,459.4748
RE1,PHL_POW_GEO_OLD,2047,459.4748
RE1,PHL_POW_GEO_OLD,2048,459.4748
RE1,PHL_POW_GEO_OLD,2049,459.4748
RE1,PHL_POW_GEO_OLD,2050,459.4748
RE1,PHL_POW_GEO_OLD,2051,459.4748
RE1,PHL_POW_GEO_OLD,2052,459.4748
RE1,PHL_POW_GEO_OLD,2053,459.4748
RE1,PHL_POW_CHP_COAL_OLD,2020,491.0355
RE1,PHL_POW_CHP_COAL_OLD,2021,491.0355
RE1,PHL_POW_CHP_COAL_OLD,2022,491.0355
RE1,PHL_POW_CHP_COAL_OLD,2023,491.0355
RE1,PHL_POW_CHP_COAL_OLD,2024,464.0355
RE1,PHL_POW_CHP_COAL_OLD,2025,464.0355
RE1,PHL_POW_CHP_COAL_OLD,2026,464.0355
RE1,PHL_POW_CHP_COAL_OLD,2027,464.0355
RE1,PHL_POW_CHP_COAL_OLD,2028,464.0355
RE1,PHL_POW_CHP_COAL_OLD,2029,464.0355
RE1,PHL_POW_CHP_COAL_OLD,2030,464.0355
RE1,PHL_POW_CHP_COAL_OLD,2031,464.0355
RE1,PHL_POW_CHP_COAL_OLD,2032,464.0355
RE1,PHL_POW_CHP_COAL_OLD,2033,464.0355
RE1,PHL_POW_CHP_COAL_OLD,2034,464.0355
RE1,PHL_POW_CHP_COAL_OLD,2035,464.0355
RE1,PHL_POW_CHP_COAL_OLD,2036,429.6555
RE1,PHL_POW_CHP_COAL_OLD,2037,429.6555
RE1,PHL_POW_CHP_COAL_OLD,2038,397.971
RE1,PHL_POW_CHP_COAL_OLD,2039,339.741
RE1,PHL_POW_CHP_COAL_OLD,2040,315.513
RE1,PHL_POW_CHP_COAL_OLD,2041,315.513
RE1,PHL_POW_CHP_COAL_OLD,2042,315.513
RE1,PHL_POW_CHP_COAL_OLD,2043,315.513
RE1,PHL_POW_CHP_COAL_OLD,2044,315.513
RE1,PHL_POW_CHP_COAL_OLD,2045,315.513
RE1,PHL_POW_CHP_COAL_OLD,2046,302.733
RE1,PHL_POW_CHP_COAL_OLD,2047,302.733
RE1,PHL_POW_CHP_COAL_OLD,2048,302.733
RE1,PHL_POW_CHP_COAL_OLD,2049,302.733
RE1,PHL_POW_CHP_COAL_OLD,2050,286.461
RE1,PHL_POW_CHP_COAL_OLD,2051,273.9555
RE1,PHL_POW_CHP_COAL_OLD,2052,273.9555
RE1,PHL_POW_CHP_COAL_OLD,2053,244.6335
RE1,PHL_POW_CHP_BIOM_OLD,2020,44.748
RE1,PHL_POW_CHP_BIOM_OLD,2021,44.748
RE1,PHL_POW_CHP_BIOM_OLD,2022,52.128
RE1,PHL_POW_CHP_BIOM_OLD,2023,52.668
RE1,PHL_POW_CHP_BIOM_OLD,2024,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2025,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2026,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2027,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2028,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2029,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2030,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2031,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2032,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2033,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2034,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2035,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2036,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2037,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2038,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2039,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2040,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2041,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2042,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2043,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2044,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2045,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2046,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2047,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2048,53.559
RE1,PHL_POW_CHP_BIOM_OLD,2049,50.274
RE1,PHL_POW_CHP_BIOM_OLD,2050,45.693
RE1,PHL_POW_CHP_BIOM_OLD,2051,45.693
RE1,PHL_POW_CHP_BIOM_OLD,2052,43.911
RE1,PHL_POW_CHP_BIOM_OLD,2053,43.776
RE1,PHL_INDU_PLANT_OTH,2020,0.0
RE1,PHL_INDU_PLANT_OTH,2021,0.0
RE1,PHL_INDU_PLANT_OTH,2022,0.0
RE1,PHL_INDU_PLANT_OTH,2023,0.0
RE1,PHL_INDU_PLANT_OTH,2024,0.0
RE1,PHL_INDU_PLANT_OTH,2025,0.0
RE1,PHL_INDU_PLANT_OTH,2026,0.0
RE1,PHL_INDU_PLANT_OTH,2027,0.0
RE1,PHL_INDU_PLANT_OTH,2028,0.0
RE1,PHL_INDU_PLANT_OTH,2029,0.0
RE1,PHL_INDU_PLANT_OTH,2030,0.0
RE1,PHL_INDU_PLANT_OTH,2031,0.0
RE1,PHL_INDU_PLANT_OTH,2032,0.0
RE1,PHL_INDU_PLANT_OTH,2033,0.0
RE1,PHL_INDU_PLANT_OTH,2034,0.0
RE1,PHL_INDU_PLANT_OTH,2035,0.0
RE1,PHL_INDU_PLANT_OTH,2036,0.0
RE1,PHL_INDU_PLANT_OTH,2037,0.0
RE1,PHL_INDU_PLANT_OTH,2038,0.0
RE1,PHL_INDU_PLANT_OTH,2039,0.0
RE1,PHL_INDU_PLANT_OTH,2040,0.0
RE1,PHL_INDU_PLANT_OTH,2041,0.0
RE1,PHL_INDU_PLANT_OTH,2042,0.0
RE1,PHL_INDU_PLANT_OTH,2043,0.0
RE1,PHL_INDU_PLANT_OTH,2044,0.0
RE1,PHL_INDU_PLANT_OTH,2045,0.0
RE1,PHL_INDU_PLANT_OTH,2046,0.0
RE1,PHL_INDU_PLANT_OTH,2047,0.0
RE1,PHL_INDU_PLANT_OTH,2048,0.0
RE1,PHL_INDU_PLANT_OTH,2049,0.0
RE1,PHL_INDU_PLANT_OTH,2050,0.0
RE1,PHL_INDU_PLANT_OTH,2051,0.0
RE1,PHL_INDU_PLANT_OTH,2052,0.0
RE1,PHL_INDU_PLANT_OTH,2053,0.0
RE1,PHL_INDU_OTHLPH_OIL,2020,18.9017
RE1,PHL_INDU_OTHLPH_OIL,2021,19.0257
RE1,PHL_INDU_OTHLPH_OIL,2022,19.131
RE1,PHL_INDU_OTHLPH_OIL,2023,19.2194
RE1,PHL_INDU_OTHLPH_OIL,2024,19.2926
RE1,PHL_INDU_OTHLPH_OIL,2025,19.3523
RE1,PHL_INDU_OTHLPH_OIL,2026,19.3997
RE1,PHL_INDU_OTHLPH_OIL,2027,19.4362
RE1,PHL_INDU_OTHLPH_OIL,2028,19.4629
RE1,PHL_INDU_OTHLPH_OIL,2029,19.4807
RE1,PHL_INDU_OTHLPH_OIL,2030,20.0962
RE1,PHL_INDU_OTHLPH_OIL,2031,20.0369
RE1,PHL_INDU_OTHLPH_OIL,2032,19.9775
RE1,PHL_INDU_OTHLPH_OIL,2033,19.9182
RE1,PHL_INDU_OTHLPH_OIL,2034,19.8588
RE1,PHL_INDU_OTHLPH_OIL,2035,19.7995
RE1,PHL_INDU_OTHLPH_OIL,2036,19.7402
RE1,PHL_INDU_OTHLPH_OIL,2037,19.6808
RE1,PHL_INDU_OTHLPH_OIL,2038,19.6215
RE1,PHL_INDU_OTHLPH_OIL,2039,19.6185
RE1,PHL_INDU_OTHLPH_OIL,2040,0.0
RE1,PHL_INDU_OTHLPH_OIL,2041,0.0
RE1,PHL_INDU_OTHLPH_OIL,2042,0.0
RE1,PHL_INDU_OTHLPH_OIL,2043,0.0
RE1,PHL_INDU_OTHLPH_OIL,2044,0.0
RE1,PHL_INDU_OTHLPH_OIL,2045,0.0
RE1,PHL_INDU_OTHLPH_OIL,2046,0.0
RE1,PHL_INDU_OTHLPH_OIL,2047,0.0
RE1,PHL_INDU_OTHLPH_OIL,2048,0.0
RE1,PHL_INDU_OTHLPH_OIL,2049,0.0
RE1,PHL_INDU_OTHLPH_OIL,2050,0.0
RE1,PHL_INDU_OTHLPH_OIL,2051,0.0
RE1,PHL_INDU_OTHLPH_OIL,2052,0.0
RE1,PHL_INDU_OTHLPH_OIL,2053,0.0
RE1,PHL_INDU_OTHLPH_NG,2020,0.1769
RE1,PHL_INDU_OTHLPH_NG,2021,0.1779
RE1,PHL_INDU_OTHLPH_NG,2022,0.1786
RE1,PHL_INDU_OTHLPH_NG,2023,0.1792
RE1,PHL_INDU_OTHLPH_NG,2024,0.1797
RE1,PHL_INDU_OTHLPH_NG,2025,0.1801
RE1,PHL_INDU_OTHLPH_NG,2026,0.1803
RE1,PHL_INDU_OTHLPH_NG,2027,0.1805
RE1,PHL_INDU_OTHLPH_NG,2028,0.1805
RE1,PHL_INDU_OTHLPH_NG,2029,0.1805
RE1,PHL_INDU_OTHLPH_NG,2030,0.1857
RE1,PHL_INDU_OTHLPH_NG,2031,0.185
RE1,PHL_INDU_OTHLPH_NG,2032,0.1843
RE1,PHL_INDU_OTHLPH_NG,2033,0.1836
RE1,PHL_INDU_OTHLPH_NG,2034,0.183
RE1,PHL_INDU_OTHLPH_NG,2035,0.1823
RE1,PHL_INDU_OTHLPH_NG,2036,0.1816
RE1,PHL_INDU_OTHLPH_NG,2037,0.1809
RE1,PHL_INDU_OTHLPH_NG,2038,0.1803
RE1,PHL_INDU_OTHLPH_NG,2039,0.1796
RE1,PHL_INDU_OTHLPH_NG,2040,0.1789
RE1,PHL_INDU_OTHLPH_NG,2041,0.1782
RE1,PHL_INDU_OTHLPH_NG,2042,0.1768
RE1,PHL_INDU_OTHLPH_NG,2043,0.1768
RE1,PHL_INDU_OTHLPH_NG,2044,0.1768
RE1,PHL_INDU_OTHLPH_NG,2045,0.0
RE1,PHL_INDU_OTHLPH_NG,2046,0.0
RE1,PHL_INDU_OTHLPH_NG,2047,0.0
RE1,PHL_INDU_OTHLPH_NG,2048,0.0
RE1,PHL_INDU_OTHLPH_NG,2049,0.0
RE1,PHL_INDU_OTHLPH_NG,2050,0.0
RE1,PHL_INDU_OTHLPH_NG,2051,0.0
RE1,PHL_INDU_OTHLPH_NG,2052,0.0
RE1,PHL_INDU_OTHLPH_NG,2053,0.0
RE1,PHL_INDU_OTHLPH_H2,2020,0.0
RE1,PHL_INDU_OTHLPH_H2,2021,0.0
RE1,PHL_INDU_OTHLPH_H2,2022,0.0
RE1,PHL_INDU_OTHLPH_H2,2023,0.0
RE1,PHL_INDU_OTHLPH_H2,2024,0.0
RE1,PHL_INDU_OTHLPH_H2,2025,0.0
